Borough,Neighbourhood,Latitude_x,Longitude_x,Median_Cost_Per_Studio,Median_Cost_Per_1_Bed,Median_Cost_Per_2_Bed,Avg_Cost_Per_Studio,Avg_Cost_Per_1_Bed,Avg_Cost_Per_2_Bed,Avg_Cost_Per_3_Bed,Latitude_y,Longitude_y,Zipcode,Restaurant_Count_Name,Restaurant_Mean_Distance (m),Restaurant_Mean_Rating,Restaurant_Mean_Price,Restaurant_Sum_Reviews,School_Count_Name,Park_Count_Name,Transit_Count_Name,Grocery_Count_Name,Rat_Mean_Case Open?,Rat_Mean_Days Complaint Open,Uber_Sum_Ride Count,Uber_Mean_Ride Count,resto_cluster,Transport_Cluster,Location_Cluster,Resto_Rat_Cluster,POI_Cluster
Queens,Bay Terrace,40.66841540741508,-73.95798422398674,,,,,,,,40.782842806245554,-73.7768022262158,11360.0,96,605.3019064169257,3.877587490692479,1.7692307692307692,18018.0,31.0,9.0,35.0,2.0,0.0,17.78125,0.0,0.0,0,3,0,0,2
Queens,Edgemere,40.595641807368494,-73.77613282391705,,,,,,,,40.595641807368494,-73.77613282391705,11691.0,3,573.0,2.411764705882353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.866666666666667,0.0,0.0,0,3,0,1,2
Queens,Arverne,40.58914394372971,-73.79199233136943,,,,,,,,40.58914394372971,-73.79199233136943,11692.0,15,531.4666666666667,3.258823529411765,1.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.037037037037037,6.666666666666667,0.0,0.0,0,3,0,3,2
Queens,Rockaway Beach,40.58280169684559,-73.82236121088751,1850.0,1650.0,2000.0,,,,,40.58280169684559,-73.82236121088751,11694.0,25,540.84,3.629514963880289,1.44,0.0,0.0,0.0,0.0,0.0,0.0,30.466666666666665,1.0,1.0,0,0,0,1,2
Queens,Neponsit,40.572036730217015,-73.85754672410827,,,,,,,,40.572036730217015,-73.85754672410827,11694.0,10,905.7,2.9921568627450985,1.125,0.0,0.0,0.0,0.0,0.0,0.0,24.363636363636363,0.0,0.0,0,3,0,1,2
Queens,Murray Hill,40.75621459993312,-73.89554738529996,2400.0,3350.0,4678.0,2474.0,3426.0,4653.0,6568.0,40.76412612261407,-73.81276269135866,11358.0,97,562.0441166592279,3.984127966976264,1.8505747126436785,23931.0,20.0,8.0,13.0,2.0,0.0,10.048257372654156,355.0,1.0,0,4,0,0,2
Queens,Floral Park,40.74137842194544,-73.70884705889246,,1650.0,2300.0,,,,,40.74137842194544,-73.70884705889246,11004.0,41,674.2578061406967,3.5654600301659127,1.4054054054054057,7882.0,10.0,5.0,19.0,3.0,0.0,21.77272727272728,0.0,0.0,0,3,0,1,2
Queens,Holliswood,40.7209572076444,-73.76714166714729,,,1852.0,,,,,40.7209572076444,-73.76714166714729,11427.0,40,645.6686394556845,3.1613333333333333,1.375,11705.0,16.0,5.0,19.0,1.0,0.0,12.51851851851852,0.0,0.0,0,3,0,2,2
Queens,Jamaica Estates,40.71680483014613,-73.7872269693666,1595.0,2058.0,2350.0,,,,,40.71680483014613,-73.7872269693666,11432.0,25,711.36,2.8431372549019613,1.375,0.0,0.0,0.0,0.0,0.0,0.0,6.7368421052631575,0.0,0.0,0,3,0,2,2
Queens,Queensboro Hill,40.7445723092867,-73.82580915110559,,,,,,,,40.7445723092867,-73.82580915110559,11355.0,71,553.0865234269837,3.805313092979128,1.6101694915254237,12286.0,24.0,16.0,9.0,10.0,0.0,20.178571428571427,2.0,1.0,0,0,0,1,0
Queens,Hillcrest,40.7238249018292,-73.79760300912672,1413.0,3606.0,2100.0,,,,,40.7238249018292,-73.79760300912672,11366.0,55,686.5919447475355,3.674795751633987,1.510204081632653,11557.0,18.0,11.0,20.0,4.0,0.0,35.903225806451616,5.0,1.0,0,0,0,1,2
Queens,Ravenswood,40.76170452605415,-73.93157506072878,,,,,,,,40.76170452605415,-73.93157506072878,11101.0,25,696.52,4.250196078431373,1.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0033557046979865,9.781879194630871,5.0,1.0,0,0,0,2,2
Queens,Lindenwood,40.66391841925139,-73.84963782402441,,,,,,,,40.66391841925139,-73.84963782402441,11417.0,51,679.5453839508243,3.675267379679144,1.425531914893617,11266.0,13.0,8.0,15.0,3.0,0.0,29.84090909090909,0.0,0.0,0,3,0,1,2
Queens,Laurelton,40.66788389660247,-73.74025607989822,1350.0,3200.0,2000.0,,,,,40.66788389660247,-73.74025607989822,11422.0,54,749.5458990964205,3.4823529411764707,1.5227272727272727,6493.0,22.0,4.0,30.0,3.0,0.0,16.354166666666668,0.0,0.0,0,3,0,2,2
Queens,Lefrak City,40.7360745708308,-73.8625247141374,,,,,,,,40.7360745708308,-73.8625247141374,11373.0,61,602.1301899382146,3.744598930481284,1.5254237288135593,23278.0,17.0,15.0,13.0,13.0,0.011049723756906,16.455801104972377,0.0,0.0,0,3,0,0,0
Queens,Belle Harbor,40.57615556543109,-73.8540175039252,,,,,,,,40.57615556543109,-73.8540175039252,11694.0,10,488.8,2.882352941176471,1.125,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0,3,0,1,2
Queens,Rockaway Park,40.58034295646131,-73.84153370226186,,,,,,,,40.58034295646131,-73.84153370226186,11694.0,64,550.2316997925101,3.878676470588236,1.6521739130434785,8044.0,30.0,13.0,56.0,2.0,0.0,30.553846153846155,1.0,1.0,0,2,0,1,2
Queens,Somerville,40.59771061565768,-73.79664750844047,,,,,,,,40.59771061565768,-73.79664750844047,11692.0,28,675.6297534459009,4.121078431372549,1.65,3493.0,9.0,20.0,21.0,5.0,0.0,14.909090909090908,0.0,0.0,0,3,0,2,2
Queens,Brookville,40.66000322733613,-73.75175310731153,1500.0,3623.0,2250.0,,,,,40.66000322733613,-73.75175310731153,11413.0,33,713.2417948677637,3.42721568627451,1.2692307692307692,6306.0,28.0,6.0,24.0,2.0,0.0,44.11111111111112,0.0,0.0,0,3,0,1,2
Queens,Bellaire,40.73301404027834,-73.73889198912481,,,,,,,,40.73301404027834,-73.73889198912481,11364.0,62,515.7617308892114,3.5672113289760348,1.543859649122807,9557.0,23.0,10.0,17.0,3.0,0.0,18.83333333333333,0.0,0.0,0,3,0,1,2
Queens,North Corona,40.7540709990489,-73.85751790676447,,,,,,,,40.7540709990489,-73.85751790676447,11368.0,82,607.8558263502094,3.914632718759145,1.542857142857143,21037.0,39.0,17.0,29.0,14.0,0.0049019607843137,11.534313725490197,1.0,1.0,0,0,0,0,0
Queens,Forest Hills Gardens,40.7146110815117,-73.8410221123401,,,,,,,,40.7146110815117,-73.8410221123401,11375.0,72,682.858494155011,3.867538126361656,1.7887323943661972,29966.0,29.0,16.0,32.0,10.0,0.0,10.15,2.0,1.0,0,0,0,0,0
Staten Island,St. George,40.6449815710044,-74.07935312512797,2400.0,1738.0,2298.0,,,,,40.6449815710044,-74.07935312512797,10301.0,25,424.52,3.3865546218487395,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,1,2,2
Staten Island,New Brighton,40.64061455913511,-74.08701650516625,,2400.0,1800.0,,,,,40.64061455913511,-74.08701650516625,10301.0,25,773.08,3.6056644880174296,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,13.38647342995169,0.0,0.0,0,3,1,2,2
Staten Island,Stapleton,40.62692762538176,-74.07790192660066,3279.0,1600.0,3200.0,,,,,40.62692762538176,-74.07790192660066,10301.0,25,402.4,3.2396514161220047,1.434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,13.12087912087912,0.0,0.0,0,3,1,2,2
Staten Island,Rosebank,40.61530494652761,-74.06980526716141,,1775.0,1850.0,,,,,40.61530494652761,-74.06980526716141,10305.0,25,371.32,3.405228758169935,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,2
Staten Island,West Brighton,40.63187892654607,-74.1071817826561,,1700.0,1800.0,,,,,40.63187892654607,-74.1071817826561,10301.0,25,327.6,3.389850057670128,1.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,16.811764705882354,0.0,0.0,0,3,1,1,2
Staten Island,Grymes Hill,40.624184791313006,-74.08724819983729,,,,,,,,40.624184791313006,-74.08724819983729,10304.0,17,797.7647058823529,3.3921568627450984,1.6,0.0,0.0,0.0,0.0,0.0,0.0,15.768115942028986,0.0,0.0,0,3,1,2,2
Staten Island,Todt Hill,40.59706851814673,-74.1113288180088,,,,,,,,40.59706851814673,-74.1113288180088,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.66666666666666,0.0,0.0,0,3,1,1,2
Staten Island,South Beach,40.58024741350956,-74.0795529253982,1575.0,1675.0,1800.0,,,,,40.58024741350956,-74.0795529253982,10305.0,2,323.5,3.274509803921569,1.5,0.0,0.0,0.0,0.0,0.0,0.0,10.083333333333334,0.0,0.0,0,3,1,2,2
Staten Island,Port Richmond,40.63366930554365,-74.12943426797008,,,,,,,,40.63366930554365,-74.12943426797008,10310.0,67,610.0104406457064,3.859477124183007,1.5806451612903225,10143.0,21.0,3.0,19.0,2.0,0.0,12.77007299270073,0.0,0.0,0,3,1,2,2
Staten Island,Mariner's Harbor,40.63254639048112,-74.15008537046981,,,,,,,,40.63254639048112,-74.15008537046981,10302.0,25,754.56,3.352941176470589,1.5217391304347827,0.0,0.0,0.0,0.0,0.0,0.0,13.578231292517009,0.0,0.0,0,3,1,2,2
Staten Island,Port Ivory,40.63968297845542,-74.17464532993542,,,,,,,,40.63968297845542,-74.17464532993542,10303.0,3,958.3333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,2
Staten Island,Castleton Corners,40.61333593766742,-74.11918058534842,,,1400.0,,,,,40.61333593766742,-74.11918058534842,10314.0,25,457.24,3.2053056516724343,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,21.67,0.0,0.0,0,3,1,1,2
Staten Island,New Springville,40.594252379161695,-74.16496031329827,,1400.0,1850.0,,,,,40.594252379161695,-74.16496031329827,10314.0,22,546.6818181818181,2.680672268907564,1.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,2
Staten Island,Travis,40.58631375103281,-74.19073717538116,,,1800.0,,,,,40.58631375103281,-74.19073717538116,10314.0,11,521.4545454545455,3.1960784313725497,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,2
Staten Island,New Dorp,40.57257231820632,-74.1164794360638,,1450.0,1500.0,,,,,40.57257231820632,-74.1164794360638,10306.0,25,522.16,3.236999147485082,1.52,0.0,0.0,0.0,0.0,0.0,0.0,13.76595744680851,0.0,0.0,0,3,1,2,2
Staten Island,Oakwood,40.5584622432888,-74.12156593771896,,1200.0,1725.0,,,,,40.5584622432888,-74.12156593771896,10306.0,15,844.2666666666667,2.7254901960784315,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0363636363636363,15.127272727272729,0.0,0.0,0,3,1,3,2
Staten Island,Great Kills,40.549480228713605,-74.14932381490992,1400.0,1575.0,1750.0,,,,,40.549480228713605,-74.14932381490992,10308.0,25,511.72,3.223760092272204,1.92,0.0,0.0,0.0,0.0,0.0,0.0,16.3875,0.0,0.0,0,3,1,2,2
Staten Island,Eltingville,40.542230747450745,-74.1643308041936,,1899.0,1800.0,,,,,40.542230747450745,-74.1643308041936,10312.0,25,294.44,3.050980392156863,1.52,0.0,0.0,0.0,0.0,0.0,0.0,14.666666666666666,0.0,0.0,0,3,1,1,2
Staten Island,Annadale,40.53811417474507,-74.17854866165878,,,,,,,,40.53811417474507,-74.17854866165878,10312.0,20,399.3,3.03921568627451,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,17.544303797468356,0.0,0.0,0,3,1,1,2
Staten Island,Woodrow,40.54196762288876,-74.20524582480326,,,,,,,,40.54196762288876,-74.20524582480326,10309.0,9,189.77777777777777,3.0392156862745106,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,18.96153846153846,0.0,0.0,0,3,1,1,2
Staten Island,Tottenville,40.50533376115642,-74.24656934235283,,,,,,,,40.50533376115642,-74.24656934235283,10307.0,49,676.1353440902122,3.875465057818,1.625,5693.0,6.0,6.0,25.0,1.0,0.0,19.52083333333333,0.0,0.0,0,3,1,1,2
Staten Island,Tompkinsville,40.637316067110326,-74.08055351790115,1900.0,2325.0,2800.0,,,,,40.637316067110326,-74.08055351790115,10301.0,25,493.52,3.3589743589743595,1.4090909090909092,0.0,0.0,0.0,0.0,0.0,0.0034482758620689,20.99310344827586,0.0,0.0,0,3,1,1,2
Staten Island,Silver Lake,40.61919310792676,-74.09629029235458,,1300.0,2100.0,,,,,40.61919310792676,-74.09629029235458,10301.0,10,721.7,3.450980392156863,1.625,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,3,1,2,2
Staten Island,Sunnyside,40.67646822054206,-74.01202084870053,,,,,,,,40.61276015756489,-74.0971255217853,10301.0,41,646.8536585365854,3.845588235294118,1.4857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0,1,2,2
Brooklyn,Ditmas Park,40.643675183340974,-73.96101312466779,,,,,,,,40.643675183340974,-73.96101312466779,11218.0,67,662.2772827871157,3.9762949956101847,1.7419354838709675,12430.0,25.0,19.0,24.0,13.0,0.0061919504643962,13.407120743034056,0.0,0.0,1,1,0,0,0
Brooklyn,Wingate,40.66094656188111,-73.93718680559314,,,,,,,,40.66094656188111,-73.93718680559314,11213.0,61,671.5750763377749,3.726,1.588235294117647,12907.0,24.0,13.0,30.0,18.0,0.0,13.987046632124352,0.0,0.0,1,1,0,2,0
Brooklyn,Rugby,40.65557231328077,-73.92688212616955,,,,,,,,40.65557231328077,-73.92688212616955,11203.0,87,611.2098820507981,3.613208061002178,1.5084745762711864,17456.0,49.0,7.0,46.0,15.0,0.0016977928692699,11.268251273344651,1.0,1.0,1,0,0,0,0
Staten Island,Park Hill,40.60919044434558,-74.08015734936296,,,,,,,,40.60919044434558,-74.08015734936296,10304.0,24,726.25,2.9607843137254903,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0153846153846153,15.015384615384615,0.0,0.0,0,3,1,3,2
Staten Island,Westerleigh,40.62109047275409,-74.13304143951704,,1350.0,1800.0,,,,,40.62109047275409,-74.13304143951704,10302.0,66,767.2313119673835,3.85,1.5087719298245614,12243.0,20.0,8.0,34.0,9.0,0.0,18.29591836734694,0.0,0.0,0,3,1,1,2
Staten Island,Graniteville,40.620171512231884,-74.15315246387762,,1350.0,1850.0,,,,,40.620171512231884,-74.15315246387762,10303.0,25,747.32,2.973856209150328,1.565217391304348,0.0,0.0,0.0,0.0,0.0,0.0138888888888888,13.333333333333334,0.0,0.0,0,3,1,2,2
Staten Island,Arlington,40.63532509911492,-74.16510420241124,,,,,,,,40.63532509911492,-74.16510420241124,10303.0,17,587.3529411764706,2.333333333333333,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0212765957446808,17.19148936170213,0.0,0.0,0,3,1,3,2
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,,,,,,,,40.596312571276734,-74.06712363225574,10305.0,24,477.625,2.92717086834734,1.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21.924242424242426,0.0,0.0,0,3,1,1,2
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,,,,,,,,40.59826835959991,-74.0766743627905,10304.0,25,637.56,3.261437908496733,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,2
Staten Island,Old Town,40.59632891379513,-74.08751118005578,,,,,,,,40.59632891379513,-74.08751118005578,10305.0,25,476.76,3.1751633986928107,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0238095238095238,31.047619047619047,0.0,0.0,0,3,1,3,2
Staten Island,Dongan Hills,40.58867294819928,-74.09639905312521,,2400.0,1800.0,,,,,40.58867294819928,-74.09639905312521,10305.0,25,483.68,3.3578431372549025,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0144927536231884,26.20289855072464,0.0,0.0,0,3,1,1,2
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,,1400.0,1700.0,,,,,40.57352690574283,-74.09348266303591,10306.0,25,798.16,2.901960784313726,1.318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,18.77272727272728,0.0,0.0,0,3,1,1,2
Staten Island,Grant City,40.57621558711788,-74.10585598545434,,1200.0,1900.0,,,,,40.57621558711788,-74.10585598545434,10306.0,25,547.96,3.267379679144385,1.6,0.0,0.0,0.0,0.0,0.0,0.0,5.441176470588236,0.0,0.0,0,3,1,2,2
Staten Island,New Dorp Beach,40.56425549307335,-74.10432707469124,,,,,,,,40.56425549307335,-74.10432707469124,10306.0,25,685.2,2.9495798319327737,1.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0129870129870129,19.61038961038961,0.0,0.0,0,3,1,1,2
Staten Island,Bay Terrace,40.66841540741508,-73.95798422398674,,,,,,,,40.55398800858462,-74.13916622175768,10308.0,96,605.3019064169257,3.877587490692479,1.7692307692307692,18018.0,31.0,9.0,35.0,2.0,0.0,17.78125,0.0,0.0,0,3,1,0,2
Staten Island,Huguenot,40.531911920489605,-74.19174105747814,,,,,,,,40.531911920489605,-74.19174105747814,10312.0,10,183.6,3.3921568627450984,1.6,0.0,0.0,0.0,0.0,0.0,0.0,13.102564102564102,0.0,0.0,0,3,1,2,2
Staten Island,Pleasant Plains,40.524699376118136,-74.21983106616777,,,,,,,,40.524699376118136,-74.21983106616777,10309.0,16,578.8125,3.2222222222222228,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,15.615384615384617,0.0,0.0,0,3,1,1,2
Staten Island,Butler Manor,40.50608165346305,-74.22950350260027,,,,,,,,40.50608165346305,-74.22950350260027,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0,3,1,1,2
Staten Island,Charleston,40.53053148283314,-74.23215775896526,,,,,,,,40.53053148283314,-74.23215775896526,10309.0,25,695.52,3.450980392156864,1.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0,3,1,2,2
Staten Island,Rossville,40.54940400650072,-74.21572851113952,,,,,,,,40.54940400650072,-74.21572851113952,10309.0,18,552.5555555555555,2.8529411764705888,1.3636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,14.67741935483871,0.0,0.0,0,3,1,1,2
Staten Island,Arden Heights,40.54928582278321,-74.18588674583893,,1650.0,2250.0,,,,,40.54928582278321,-74.18588674583893,10312.0,7,701.1428571428571,3.013071895424837,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,17.83529411764706,0.0,0.0,0,3,1,1,2
Staten Island,Greenridge,40.5552952361732,-74.17079414786092,,,,,,,,40.5552952361732,-74.17079414786092,10312.0,17,616.9411764705883,2.655773420479304,1.4,0.0,0.0,0.0,0.0,0.0,0.0,17.00925925925926,0.0,0.0,0,3,1,1,2
Staten Island,Heartland Village,40.58913894875281,-74.15902208156601,,,,,,,,40.58913894875281,-74.15902208156601,10314.0,24,688.25,2.625668449197861,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0240963855421686,13.50602409638554,0.0,0.0,0,3,1,3,2
Staten Island,Chelsea,40.66938036710546,-74.09633839496252,2659.75,3365.75,5498.0,2794.0,4062.0,6997.0,11031.0,40.59472602746295,-74.1895604551969,10314.0,41,503.5365853658537,4.134640522875817,1.9142857142857144,0.0,0.0,0.0,0.0,0.0,0.0038240917782026,12.17112810707457,305.0,1.0,0,4,1,2,2
Staten Island,Bloomfield,40.60577868452358,-74.18725638381567,,,,,,,,40.60577868452358,-74.18725638381567,10314.0,7,661.2857142857143,2.1372549019607847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0,3,1,1,2
Staten Island,Bulls Head,40.6095918004203,-74.15940948657122,,1975.0,1475.0,,,,,40.6095918004203,-74.15940948657122,10314.0,25,391.04,2.8039215686274512,1.434782608695652,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,18.823529411764707,0.0,0.0,0,3,1,3,2
Manhattan,Carnegie Hill,40.7826825671257,-73.95325646837112,,,,2307.0,3266.0,5547.0,11529.0,40.7826825671257,-73.95325646837112,10028.0,47,428.4801421409743,4.158948685857323,1.8478260869565213,19482.0,12.0,8.0,15.0,8.0,0.0023105360443622,10.07162661737523,208.0,1.0,1,0,0,0,0
Manhattan,Noho,40.72325901885768,-73.98843368023597,2500.0,1750.0,7248.0,,,,,40.72325901885768,-73.98843368023597,10012.0,66,769.4288089719619,4.284343434343434,2.246153846153846,90388.0,7.0,9.0,17.0,7.0,0.005050505050505,9.210437710437713,417.0,1.0,1,4,0,0,0
Manhattan,Civic Center,40.71522892046282,-74.00541529873355,2367.0,2119.0,3446.5,,,,,40.71522892046282,-74.00541529873355,10013.0,66,421.499325948081,4.279055258467023,2.203125,71297.0,8.0,17.0,20.0,14.0,0.0206185567010309,13.785223367697595,63.0,1.0,1,0,0,0,0
Manhattan,Midtown South,40.7485096643122,-73.98871313285247,,,,,,,,40.7485096643122,-73.98871313285247,10016.0,52,437.9879071391945,4.252187028657617,2.18,30601.0,17.0,17.0,15.0,6.0,0.0027027027027027,11.702702702702704,318.0,1.0,1,4,0,0,0
Staten Island,Richmond Town,40.56960594275505,-74.1340572986257,,,,,,,,40.56960594275505,-74.1340572986257,10306.0,20,710.45,3.0392156862745106,1.5,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0,3,1,1,2
Staten Island,Shore Acres,40.60971934079284,-74.06667766061771,,,,,,,,40.60971934079284,-74.06667766061771,10305.0,25,533.12,3.2418300653594776,1.5,0.0,0.0,0.0,0.0,0.0,0.0,20.816091954022987,0.0,0.0,0,3,1,1,2
Staten Island,Clifton,40.61917845202843,-74.072642445484,,,,,,,,40.61917845202843,-74.072642445484,10304.0,25,645.0,3.5568627450980395,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,21.633333333333333,0.0,0.0,0,3,1,1,2
Staten Island,Concord,40.6044731896879,-74.08402364740358,,1700.0,1900.0,,,,,40.6044731896879,-74.08402364740358,10305.0,148,629.0774553664863,3.869841966637401,1.6442307692307692,23621.0,45.0,26.0,112.0,5.0,0.0,14.44927536231884,0.0,0.0,0,2,1,0,0
Staten Island,Emerson Hill,40.606794394801,-74.09776206972522,,,,,,,,40.606794394801,-74.09776206972522,10304.0,12,843.4166666666666,2.594771241830065,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,25.678571428571427,0.0,0.0,0,3,1,1,2
Staten Island,Randall Manor,40.63563000681151,-74.09805062373887,,,,,,,,40.63563000681151,-74.09805062373887,10301.0,99,686.7093730140441,3.826481603877506,1.704225352112676,14290.0,55.0,41.0,94.0,3.0,0.0,8.892857142857142,0.0,0.0,0,2,1,0,0
Staten Island,Howland Hook,40.63843283794795,-74.18622331749823,,,,,,,,40.63843283794795,-74.18622331749823,7202.0,3,864.6666666666666,2.725490196078432,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,2
Staten Island,Elm Park,40.63014674119383,-74.1418167896889,,,,,,,,40.63014674119383,-74.1418167896889,10303.0,63,742.3372113879756,3.472021116138764,1.4375,9928.0,15.0,7.0,40.0,3.0,0.0116959064327485,10.7953216374269,0.0,0.0,0,3,1,2,2
Brooklyn,Remsen Village,40.65211745179349,-73.91665331978048,,,,,,,,40.65211745179349,-73.91665331978048,11236.0,24,569.7083333333334,2.734204793028323,1.55,0.0,0.0,0.0,0.0,0.0,0.0049751243781094,11.437810945273633,0.0,0.0,1,1,0,2,1
Brooklyn,New Lots,40.6627442796966,-73.88511776379292,,,,,,,,40.6627442796966,-73.88511776379292,11207.0,25,645.2,2.611408199643494,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,11.487244897959185,0.0,0.0,1,1,0,2,1
Brooklyn,Paerdegat Basin,40.63131755039667,-73.90233474295836,,,,,,,,40.63131755039667,-73.90233474295836,11236.0,79,746.7878894731324,3.482745098039216,1.4166666666666667,10423.0,40.0,6.0,32.0,5.0,0.008,12.552,0.0,0.0,1,1,0,2,0
Brooklyn,Mill Basin,40.61597423962336,-73.91515391550404,,1400.0,1950.0,,,,,40.61597423962336,-73.91515391550404,11234.0,127,650.4066254047764,3.6559729774262646,1.6989247311827955,49435.0,54.0,16.0,90.0,10.0,0.0169491525423728,10.983050847457626,0.0,0.0,1,2,0,0,0
Queens,Jamaica Hills,40.71145964370482,-73.79646462081593,,1525.0,2300.0,,,,,40.71145964370482,-73.79646462081593,11432.0,90,741.4289410049188,3.742913874410524,1.3896103896103895,21273.0,40.0,12.0,46.0,19.0,0.0151515151515151,12.525252525252526,0.0,0.0,0,3,0,0,0
Queens,Utopia,40.73350025429757,-73.79671678028349,,,,,,,,40.73350025429757,-73.79671678028349,11365.0,25,743.48,3.1568627450980395,1.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2
Queens,Pomonok,40.73493618075478,-73.80486120040537,,1688.0,2100.0,,,,,40.73493618075478,-73.80486120040537,11365.0,61,637.428743790475,3.7321266968325792,1.490909090909091,20790.0,31.0,10.0,25.0,7.0,0.0,8.476190476190476,6.0,1.0,0,0,0,0,2
Queens,Astoria Heights,40.7703173929982,-73.89467996270574,,,,,,,,40.7703173929982,-73.89467996270574,11105.0,75,882.6238393618942,4.045066915655151,1.6428571428571428,25843.0,18.0,10.0,16.0,5.0,0.0,9.92,1.0,1.0,0,0,0,0,2
Bronx,Claremont Village,40.83142834161548,-73.90119903387667,,,,,,,,40.83142834161548,-73.90119903387667,10459.0,49,564.0434743872611,3.932703081232493,1.2580645161290325,2603.0,15.0,17.0,15.0,12.0,0.0043478260869565,9.667826086956522,0.0,0.0,1,1,0,2,0
Bronx,Concourse Village,40.824780490842905,-73.91584652759009,3098.0,1700.0,2195.0,,,,,40.824780490842905,-73.91584652759009,10456.0,57,562.8527408613522,3.582553021208484,1.5348837209302326,5143.0,26.0,22.0,23.0,20.0,0.0013831258644536,9.887966804979254,1.0,1.0,1,0,0,2,0
Bronx,Mount Eden,40.84382617671654,-73.91655551964419,1375.0,1475.0,1950.0,,,,,40.84382617671654,-73.91655551964419,10452.0,60,608.8200729363961,3.660224089635854,1.2448979591836735,6221.0,16.0,23.0,27.0,16.0,0.0113636363636363,-0.1275252525252525,0.0,0.0,1,1,0,2,0
Bronx,Mount Hope,40.84884160724665,-73.90829930881988,,1875.0,1825.0,,,,,40.84884160724665,-73.90829930881988,10453.0,56,489.9734890491412,3.737946943483276,1.3428571428571427,6623.0,26.0,23.0,37.0,22.0,0.008955223880597,11.67462686567164,0.0,0.0,1,1,0,2,0
Manhattan,Sutton Place,40.76028033131374,-73.96355614094303,,,,2676.0,3622.0,5217.0,6497.0,40.76028033131374,-73.96355614094303,10065.0,42,583.2402519632561,4.23529411764706,2.4390243902439024,12546.0,12.0,8.0,8.0,5.0,0.0,10.849462365591398,71.0,1.0,1,0,0,0,1
Queens,Hunters Point,40.743414090073536,-73.95386782130745,,,,,,,,40.743414090073536,-73.95386782130745,11101.0,24,171.70833333333334,4.163398692810458,1.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,9.30232558139535,103.0,1.0,0,0,0,2,2
Manhattan,Turtle Bay,40.75204236950722,-73.96770824581834,,,,,,,,40.75204236950722,-73.96770824581834,10022.0,62,781.2104540007207,4.20809614168248,2.3389830508474576,48635.0,14.0,14.0,13.0,5.0,0.0,0.0,217.0,1.0,1,0,0,0,0
