business_status,icon,icon_background_color,icon_mask_base_uri,name,place_id,reference,scope,types,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,photos,rating,user_ratings_total,opening_hours.open_now,price_level,permanently_closed,req_cat
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bainbridge Av/E 201 St,ChIJOayjJHfzwokRbIYmZFNMSp4,ChIJOayjJHfzwokRbIYmZFNMSp4,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.871227,-73.88417799999999,40.8725486302915,-73.8827961697085,40.86985066970851,-73.8854941302915,"V4C8+F8 New York, NY, USA",87G8V4C8+F8,,5.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Valentine Av/E 199 St,ChIJz7oR73fzwokRoCgCqVDB7Jo,ChIJz7oR73fzwokRoCgCqVDB7Jo,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.870678,-73.888077,40.8719965302915,-73.8866974697085,40.8692985697085,-73.8893954302915,"V4C6+7Q New York, NY, USA",87G8V4C6+7Q,,5.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bainbridge Av/E 204 St,ChIJAUnyh3HzwokRvIvivPD9hb0,ChIJAUnyh3HzwokRvIvivPD9hb0,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.8735355,-73.8794705,40.87488263029151,-73.87811976970849,40.87218466970851,-73.88081773029151,"V4FC+C6 New York, NY, USA",87G8V4FC+C6,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bedford Park Blvd/Grand Concourse,ChIJxdIIyHfzwokRFD3ejbBrnCo,ChIJxdIIyHfzwokRFD3ejbBrnCo,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.871658,-73.887535,40.8730144302915,-73.88617531970849,40.8703164697085,-73.8888732802915,"V4C6+MX New York, NY, USA",87G8V4C6+MX,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106778310333403340622"">W. Craig Clark</a>'], 'photo_reference': 'AW30NDzWMqZkNq3nbXYFIJKM0xNBojUyUJ7UKN7Ch2arvAAjG63A1Tvw9R-CNBD7I6tzZfP-pCpHMByWZG9uFITkb2a4VO7fR9uHbtSZGr24pzoRF2Vl6uGHjojXMraKnVeGSuss5HFq9DhseXZQKOSt3cWu4TogGUfMQ5YlgrAd5Gl6MtXZ', 'width': 1936}]",2.5,2.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bainbridge Av/E 198 St,ChIJzzBHE3jzwokRB1SPdspA5ks,ChIJzzBHE3jzwokRB1SPdspA5ks,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.868671,-73.88793199999999,40.87005003029149,-73.88660581970849,40.8673520697085,-73.8893037802915,"V496+FR New York, NY, USA",87G8V496+FR,,4.7,3.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Grand Concourse/Bedford Park Blvd,ChIJzbXASnbzwokRcGsnwXLO5Is,ChIJzbXASnbzwokRcGsnwXLO5Is,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.872337,-73.887344,40.8736973302915,-73.88602036970849,40.8709993697085,-73.8887183302915,"V4C7+W3 New York, NY, USA",87G8V4C7+W3,,4.5,2.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bainbridge Av/E Mosholu Pkwy S,ChIJ6RoYLnHzwokRW3eBXEYjns4,ChIJ6RoYLnHzwokRW3eBXEYjns4,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.87207,-73.882851,40.8733894802915,-73.8814777697085,40.8706915197085,-73.8841757302915,"V4C8+RV New York, NY, USA",87G8V4C8+RV,,5.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Grand Concourse/Bedford Park Blvd,ChIJ23oF0nfzwokR_HdlcCa9f7M,ChIJ23oF0nfzwokR_HdlcCa9f7M,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.872086,-73.888252,40.8734135802915,-73.8868726697085,40.87071561970851,-73.8895706302915,"V4C6+RM New York, NY, USA",87G8V4C6+RM,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bedford Park Blvd/Webster Ave,ChIJ70Kuk3nzwokRhOSlPUkYvWU,ChIJ70Kuk3nzwokRhOSlPUkYvWU,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.867672,-73.88381199999999,40.86899708029151,-73.88251351970848,40.86629911970851,-73.8852114802915,"V498+3F New York, NY, USA",87G8V498+3F,"[{'height': 2039, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101580679594295106213"">Jay Kindell</a>'], 'photo_reference': 'AW30NDxVQ1Fk9jALCyNEkV6hCBI8r8T052Cgr7muUh1AUXcOlJi6OuyNmuARbs-T3Wpa6CCh7jYKwgAwk-zUa5jtSWu90SlDXHkquNB8OhSS4b26xx4XocXLd2uYxG3TjMvO4ucpPOVHflij5G-6R5bEjLlnvDCLa7z_Ydl-hS1M8YM7ThE', 'width': 2989}]",4.3,4.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,W Burnside Av/Grand Av,ChIJfQF2YnL0wokRhh2bGMm3mQg,ChIJfQF2YnL0wokRhh2bGMm3mQg,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.8540405,-73.909527,40.8553879802915,-73.90818006970848,40.8526900197085,-73.9108780302915,"V33R+J5 New York, NY, USA",87G8V33R+J5,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Burnside Av,ChIJTYx3DnL0wokRr7DMKhTNwgM,ChIJTYx3DnL0wokRr7DMKhTNwgM,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.85345299999999,-73.90768400000002,40.8547923302915,-73.90631651970848,40.8520943697085,-73.90901448029149,"V33R+9W New York, NY, USA",87G8V33R+9W,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104520882538477252267"">B Jaquez</a>'], 'photo_reference': 'AW30NDysd7ZPuHLABAyTbcDbFPaak9lFxhPNrUlIQkTGYeDdaf_YmvpwGfqHpFxSql3l8cZuUfhMN2mZmKtxDhuBcU9VkL26Xj_6bzeVu36PBtf4ZJ9rwY5mIAKEjeYfWP_q49ohHSwRi_HMSjfqZKNbG96djGOQOtIx-lk3_e3wuJghrDkj', 'width': 4032}]",2.9,7.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,W Burnside Av/Loring Pl S,ChIJUQlkfQ30wokRO3TiHADgIHM,ChIJUQlkfQ30wokRO3TiHADgIHM,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.85398499999999,-73.914791,40.8552999802915,-73.91345721970848,40.8526020197085,-73.9161551802915,"V33P+H3 New York, NY, USA",87G8V33P+H3,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,W Tremont Av/Davidson Av,ChIJ-7RsDW30wokRLZ6HSzQLsvg,ChIJ-7RsDW30wokRLZ6HSzQLsvg,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.8519725,-73.91017149999999,40.8533367302915,-73.90886136970849,40.8506387697085,-73.9115593302915,"V32Q+QW New York, NY, USA",87G8V32Q+QW,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jerome Av/E Tremont Av,ChIJa6gNpG30wokRvQZl0rvuOMg,ChIJa6gNpG30wokRvQZl0rvuOMg,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.851578,-73.9090805,40.8529633802915,-73.9076931197085,40.8502654197085,-73.9103910802915,"V32R+J9 New York, NY, USA",87G8V32R+J9,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,University Av/Morton Pl,ChIJ62PIwxL0wokR64YOUNVxrNQ,ChIJ62PIwxL0wokR64YOUNVxrNQ,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.8522015,-73.91371149999999,40.85357313029149,-73.91239911970848,40.85087516970849,-73.9150970802915,"V32P+VG New York, NY, USA",87G8V32P+VG,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,E Burnside Av/Morris Av,ChIJZS2w5XH0wokR3g_Lu9LYlok,ChIJZS2w5XH0wokR3g_Lu9LYlok,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.8531475,-73.905621,40.8545142802915,-73.9043062697085,40.8518163197085,-73.9070042302915,"V33V+7Q New York, NY, USA",87G8V33V+7Q,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,University Av & W 183 St,ChIJ9Vl3MnT0wokRoT3qOwoCdDU,ChIJ9Vl3MnT0wokRoT3qOwoCdDU,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.86010319999999,-73.907343,40.8614695802915,-73.90602786970848,40.8587716197085,-73.90872583029149,"V36V+23 New York, NY, USA",87G8V36V+23,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,E Tremont Av/Morris Av,ChIJ3_C7zm30wokRwr-cIsqW4DA,ChIJ3_C7zm30wokRwr-cIsqW4DA,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.8508395,-73.9076235,40.8521827802915,-73.90624551970848,40.8494848197085,-73.9089434802915,"V32R+8X New York, NY, USA",87G8V32R+8X,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,W Tremont Av/w 177 St,ChIJUaqO0mz0wokREbyLk0F17Aw,ChIJUaqO0mz0wokREbyLk0F17Aw,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.850586,-73.9123075,40.85194193029149,-73.91097816970849,40.84924396970849,-73.9136761302915,"V32Q+63 New York, NY, USA",87G8V32Q+63,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,University Ave/Hall of Fame Terrace,ChIJyw_3DnP0wokRqbgqT6Z9bUk,ChIJyw_3DnP0wokRqbgqT6Z9bUk,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.856628,-73.91008,40.85796183029149,-73.90866531970849,40.8552638697085,-73.9113632802915,"V34Q+MX New York, NY, USA",87G8V34Q+MX,,2.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,University Ave/Burnside Ave,ChIJmSt5v3L0wokRVJJ1cP9JlQU,ChIJmSt5v3L0wokRVJJ1cP9JlQU,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.85464839999999,-73.9112261,40.8560364302915,-73.90992796970849,40.8533384697085,-73.9126259302915,"V33Q+VG New York, NY, USA",87G8V33Q+VG,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110769454353091473105"">Naomi Condon</a>'], 'photo_reference': 'AW30NDzjsBWZxuYGyfIfKz5oAS3IlC5Rs5PoxCbTOLUXrNKmAYr7YmdFH5-kHcLm319i5g38hjx71crtNrHN05mGEIdxJNC2Ecp_x-r3Ds50SFD8k8VN3hi5iXCy8ViSyahGqrk2Pk7MdBU1INk021LPZYGjC6FYMQUQt4Qx8zKJQqzxhhe_', 'width': 2448}]",4.4,5.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,University Av/W 179 St,ChIJw3dJuHL0wokRr6b4S7g5a6c,ChIJw3dJuHL0wokRr6b4S7g5a6c,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.85454900000001,-73.911743,40.8558659802915,-73.9103483197085,40.85316801970851,-73.91304628029151,"V33Q+R8 New York, NY, USA",87G8V33Q+R8,,5.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,University Av/W 181 St,ChIJjXq4d3P0wokR8N0Xguevg8s,ChIJjXq4d3P0wokR8N0Xguevg8s,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.857758,-73.909317,40.85913033029149,-73.90801396970849,40.85643236970849,-73.9107119302915,"V35R+47 New York, NY, USA",87G8V35R+47,,3.5,2.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,W Burnside Ave/Jerome Av,ChIJtS4RF3L0wokRp8H7GCXuubE,ChIJtS4RF3L0wokRp8H7GCXuubE,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.853916,-73.90806599999999,40.8552164802915,-73.90671216970848,40.8525185197085,-73.9094101302915,"V33R+HQ New York, NY, USA",87G8V33R+HQ,,5.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jerome Ave/W Burnside Av,ChIJs-PSGXL0wokRY6DRSvwJ_lI,ChIJs-PSGXL0wokRY6DRSvwJ_lI,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.853966,-73.907288,40.8553158302915,-73.90594061970849,40.8526178697085,-73.90863858029151,"V33V+H3 New York, NY, USA",87G8V33V+H3,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111362092024289597480"">DARNELL WALKER</a>'], 'photo_reference': 'AW30NDyBBj0TFhQqF3ql_5RF-oWhK3hRLPsj28EVu2i_NxbsXtJ3ck-yqSgHQGG6ByZQIryfi8bDqQ-WiE3c9pWGAEppKSt-fNeGn9PRO-OFcnGJMgpXVy_TzNYBLuDmdKfUb_HRwyV-ofo54WcesEDOWK-Pb4r0n1mqCBXXxU84gCXBIzwr', 'width': 3120}]",4.3,3.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jerome Ave/E Burnside Av,ChIJf62IEHL0wokRjNAXUhpC85E,ChIJf62IEHL0wokRjNAXUhpC85E,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.853638,-73.907478,40.85500113029149,-73.90597066970848,40.85230316970849,-73.9086686302915,"V33V+F2 New York, NY, USA",87G8V33V+F2,,5.0,3.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Burnside Avenue,ChIJTYx3DnL0wokRVjLfDBlcZJA,ChIJTYx3DnL0wokRVjLfDBlcZJA,GOOGLE,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",United States,40.853455,-73.90768400000002,40.8547913302915,-73.90637016970848,40.8520933697085,-73.90906813029149,"V33R+9W New York, NY, USA",87G8V33R+9W,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110713774416355054956"">Abraham Cabrera</a>'], 'photo_reference': 'AW30NDyqQ3jHbjHmOhsKMKvo8MlIJVHQU-0EbuqaJLXFVn4rPnIUuJJl2Xlt9GwcnXAjM-W9DUHSTrrphz83V1mEHnxefPMmOo1vy_irl0j-2NbMTDrodk6BqDBaHUDICDbG7rhuYmYkX5lyc9maUEkkUePBvpednpxzRslwctuRWiQ1d5Hz', 'width': 4032}]",3.7,97.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,E Burnside Ave/Jerome Av,ChIJeWR8G3L0wokRSeh40widqzQ,ChIJeWR8G3L0wokRSeh40widqzQ,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.853607,-73.906967,40.8549855302915,-73.9055981197085,40.8522875697085,-73.9082960802915,"V33V+C6 New York, NY, USA",87G8V33V+C6,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104520882538477252267"">B Jaquez</a>'], 'photo_reference': 'AW30NDwbIRoRFTvhbOmDEx85H4ysGACvHpfIkPIFAGmxvFDjzkdkEu1iAb2DIilqo-ZSquYX78C8yGJLxkvQ4ny_dUURb_7Pl4_bjCPBmB3P2vHINV637E7gyuoPfHZMylu-BAmqDSeX7tYPwHVUNxpxEEi7fMHdyIFNfHKEcoT_WVdF0cUL', 'width': 4608}]",5.0,2.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,W Burnside Av/Loring Pl S,ChIJqSFAnRL0wokRv112kzVzkhE,ChIJqSFAnRL0wokRv112kzVzkhE,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.853779,-73.91420699999999,40.8551659802915,-73.91284891970848,40.8524680197085,-73.91554688029149,"V33P+G8 New York, NY, USA",87G8V33P+G8,,2.7,3.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,University Av/w 174 St,ChIJZe-OWhb0wokRT9JuT48yl4g,ChIJZe-OWhb0wokRT9JuT48yl4g,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.8468935,-73.9204905,40.8482579302915,-73.9191595697085,40.8455599697085,-73.92185753029152,"R3WH+QR New York, NY, USA",87G8R3WH+QR,,5.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,University Av/w 176 St,ChIJm9pwDxT0wokRqO93rcB-TV4,ChIJm9pwDxT0wokRqO93rcB-TV4,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.84898799999999,-73.9175565,40.85033698029149,-73.9162075197085,40.84763901970849,-73.91890548029151,"R3XJ+HX New York, NY, USA",87G8R3XJ+HX,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Macombs Rd/Goble Pl,ChIJ3yMRHT70wokRSLKfeM_kz9g,ChIJ3yMRHT70wokRSLKfeM_kz9g,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.84438350000001,-73.917492,40.84573478029149,-73.9161167697085,40.8430368197085,-73.91881473029152,"R3VM+Q2 New York, NY, USA",87G8R3VM+Q2,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,W Tremont Av/University Av,ChIJs3JNpxP0wokRRvqKPV_K1X8,ChIJs3JNpxP0wokRRvqKPV_K1X8,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.85067749999999,-73.9154585,40.85200588029149,-73.91408361970849,40.84930791970849,-73.9167815802915,"V32M+7R New York, NY, USA",87G8V32M+7R,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Edward L Grant Hy/University Av,ChIJnT7qPz30wokRC_orvBXc4Xk,ChIJnT7qPz30wokRC_orvBXc4Xk,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.843945,-73.92282870000001,40.8452976302915,-73.9215013697085,40.8425996697085,-73.9241993302915,"R3VG+HV New York, NY, USA",87G8R3VG+HV,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sedgwick Av/w Tremont Av,ChIJW7qXiRH0wokRjgJ8I72Omuk,ChIJW7qXiRH0wokRjgJ8I72Omuk,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.852879,-73.918476,40.8542341802915,-73.91713186970848,40.8515362197085,-73.9198298302915,"V33J+5J New York, NY, USA",87G8V33J+5J,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,University Ave/W 175 St,ChIJT1ZBjBb0wokRleQIrTMh-j0,ChIJT1ZBjBb0wokRleQIrTMh-j0,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.847652,-73.919563,40.8489909302915,-73.9182038197085,40.8462929697085,-73.9209017802915,"R3XJ+35 New York, NY, USA",87G8R3XJ+35,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,University Av/W 174 St,ChIJY2CKWxb0wokRQfA_uqyBRy0,ChIJY2CKWxb0wokRQfA_uqyBRy0,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.84685899999999,-73.920441,40.8482160302915,-73.91910116970848,40.8455180697085,-73.92179913029149,"R3WH+PR New York, NY, USA",87G8R3WH+PR,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104528947143437099209"">NY Univer</a>'], 'photo_reference': 'AW30NDw3SlR8TT5qsakO-hECEUgWTKnUMpfURdgwEYMM8AOZMZEXoDci-O7XnHqyDy1zvF4x5e26ZrbrDT2nzlyeNrbUvynIcERRiiPJvs6ZH6NXzuNCIwjKF0bC4sDIep177AeghNePBEd-56ASNAoIQ3Yd4i9jzBjv3SqKU8w78aK6JaEn', 'width': 4160}]",4.5,4.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,University Av/W 176 St,ChIJ3xtEHBT0wokRF1U9cOgcJOs,ChIJ3xtEHBT0wokRF1U9cOgcJOs,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.848957,-73.917931,40.8502862302915,-73.9165554197085,40.8475882697085,-73.91925338029151,"R3XJ+HR New York, NY, USA",87G8R3XJ+HR,,3.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,University Av/W 176 St,ChIJ0R2OChT0wokRy1b0C05PUcc,ChIJ0R2OChT0wokRy1b0C05PUcc,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.848999,-73.91725199999999,40.85037278029149,-73.9159336197085,40.8476748197085,-73.9186315802915,"R3XM+H3 New York, NY, USA",87G8R3XM+H3,,3.5,2.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Undercliff Av/W 176 St,ChIJ0UKkKxf0wokRNqTltfJ0Cz4,ChIJ0UKkKxf0wokRNqTltfJ0Cz4,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.849747,-73.921562,40.8510912302915,-73.92020276970848,40.8483932697085,-73.9229007302915,"R3XH+V9 New York, NY, USA",87G8R3XH+V9,,4.5,2.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Macombs Rd/Nelson Av,ChIJezgjbxT0wokRGh4opCowtVw,ChIJezgjbxT0wokRGh4opCowtVw,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.848537,-73.91630599999999,40.8498847802915,-73.9149223197085,40.8471868197085,-73.9176202802915,"R3XM+CF New York, NY, USA",87G8R3XM+CF,,2.0,1.0,,,,transit_station
