business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,price_level,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed,req_cat
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Ferry Point Park/Playground - Throgs Neck,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109441859898579976909"">Daniel Riback</a>'], 'photo_reference': 'AW30NDx5urKPNduoIRiGT8cHmxJBQa6N7fyBlwT2vGwIJnui4KMp9bZ9G3BZmKfQqSt0dJ3TcBazmuzYlhpSnxWyGFhWJI9pmb4kMNYqZS9K8oK-Rto3jDpLBoTVUYXhe8-QPSbMayXbLC0fVj8Cj5Vu9jpUDVNbhIqCEhe_BOj35vpvT4mT', 'width': 4000}]",ChIJGwRbdQGLwokR5TA7x9RAVPM,,4.5,ChIJGwRbdQGLwokR5TA7x9RAVPM,GOOGLE,"['park', 'point_of_interest', 'establishment']",180.0,"Unnamed Road, The Bronx",40.82003720000001,-73.82599259999999,40.8213861802915,-73.82464361970848,40.81868821970851,-73.8273415802915,True,"R5CF+2J The Bronx, NY, USA",87G8R5CF+2J,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Huntington Woods,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118066068116814812169"">nothingscience</a>'], 'photo_reference': 'AW30NDxOQsnejD3TlX-YWBodjJNKyHd23Ux_II_QUKJB265FSnbFGe2Pm9tXvd06qFDxByLPS_m_omC9eCYEvoL7_KubQWSuDi2omZ1vN0eF77JnaXRVyz3SmzDMwno4u3XderipRs1TtPTsHsffRj_IuFe0mL3z22FFmzXL_VYdjxDwhEZB', 'width': 4032}]",ChIJHb2P6V-LwokRwauWgh4tW-k,,4.5,ChIJHb2P6V-LwokRwauWgh4tW-k,GOOGLE,"['park', 'point_of_interest', 'establishment']",35.0,"1041, 3290 Middletown Road, The Bronx",40.8490568,-73.81944539999999,40.8501284302915,-73.8185979197085,40.8474304697085,-73.8212958802915,,"R5XJ+J6 The Bronx, NY, USA",87G8R5XJ+J6,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Public restroom,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108473675523284667422"">Anas EL AMRATI</a>'], 'photo_reference': 'AW30NDxJyvbPh9F0UKbq2muIzUXJ199vQlWrSmJvC9K33ZfW1FaFRnMM2SOD2I6-Cg8zYL1yMXLhXzXKIy6LPvxQRUhvXtE6HFha0jstpmXoAf0l3Dbc0v0MtXofo7UXm17XUculAmEbwfWzx4Vo18JvvMKTdlTYQWgPLm5y797oBnyh7ueo', 'width': 3024}]",ChIJJyrLdiCLwokRQUP9cfYxYTo,,,ChIJJyrLdiCLwokRQUP9cfYxYTo,GOOGLE,"['park', 'point_of_interest', 'establishment']",,Unnamed Road,40.84847329999999,-73.8252856,40.8498222802915,-73.8239366197085,40.8471243197085,-73.82663458029151,,"R5XF+9V New York, NY, USA",87G8R5XF+9V,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Palmer Inlet,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102395013269688249620"">José Catala Juan</a>'], 'photo_reference': 'AW30NDypL7wBkuKa0I_7fM4a69EzWmcSh4eQb43oPYhuBu_6Y9NyddEdbWemlKWc3SWqxnHu2fEKN9h_2wxmgEJSHBrB-RX3pL88gnAQgb9ij3p5C4p0MgofZCDPlnjuPvyO74oEk7wdcG5uDfMZyG1dZcfOwrFUsIgbyRAepUqOhjTLR_ke', 'width': 3000}]",ChIJvZkWPWeLwokRbbwueSro5SQ,,4.2,ChIJvZkWPWeLwokRbbwueSro5SQ,GOOGLE,"['park', 'point_of_interest', 'establishment']",5.0,"Radio Drive, The Bronx",40.8441453,-73.8176376,40.8451981302915,-73.8163052197085,40.8425001697085,-73.81900318029152,,"R5VJ+MW New York, NY, USA",87G8R5VJ+MW,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Keane Square,,ChIJLwcexuCLwokRyOQpLpQXOEc,,5.0,ChIJLwcexuCLwokRyOQpLpQXOEc,GOOGLE,"['park', 'point_of_interest', 'establishment']",1.0,"3004 Westchester Avenue, The Bronx",40.8473003,-73.8317548,40.8486933802915,-73.83046546970849,40.8459954197085,-73.83316343029149,,"R5W9+W7 New York, NY, USA",87G8R5W9+W7,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Michael Crescenzo Triangle Garden,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108043914240788337443"">Larry CJ</a>'], 'photo_reference': 'AW30NDzktloDdl90U1ERJ-4TPDdX5wUGhJWOOGPhQ74COcGgDWhflH_wM9lWsPo-9heRRnP6j-M4edRKFVNVRYwsQp7J4Tdtb7o4NA83vBJ3CA8IWNp3kULXLr5UjQgcy5D1ujGmQuuyfhv-sbKV_Te26gGMPUIxfF7RVRxot9wAtSYA-3Qc', 'width': 3000}]",ChIJfYOBh4aLwokRN4mJtK8pLiw,,,ChIJfYOBh4aLwokRN4mJtK8pLiw,GOOGLE,"['park', 'point_of_interest', 'establishment']",,"Michael Crescenzo Triangle, The Bronx",40.8481814,-73.8313095,40.84949983029151,-73.82997066970849,40.84680186970851,-73.83266863029151,,"R5X9+7F New York, NY, USA",87G8R5X9+7F,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pelham Bay Dog Run,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102344696747415913089"">Frederick Okeke</a>'], 'photo_reference': 'AW30NDzYnOXyGfyRA1F_DuPebUteRmsCCSnnrspmjIHwwrW5Dk_ygnlamMs2_ELPCiWP4MgQTsTiNlTMHsKhr3gMAtVc0t3UBAR6qTxP41RnIrZFqmfO8woKCGI2t_eDCy9NHWJYlAplHyaQGw1UdYmJBWRsJ_nooBa-6yyjsJsN56QzKb1x', 'width': 3024}]",ChIJT7j6SRKNwokRDKeXYh471xo,,4.7,ChIJT7j6SRKNwokRDKeXYh471xo,GOOGLE,"['park', 'point_of_interest', 'establishment']",124.0,"Unnamed Road, The Bronx",40.8506417,-73.8210383,40.8518566802915,-73.8196217697085,40.84915871970851,-73.82231973029151,True,"V52H+7H The Bronx, NY, USA",87G8V52H+7H,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Picnic Area,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118066068116814812169"">nothingscience</a>'], 'photo_reference': 'AW30NDxMk9KXkg5HN5RV53fVUJhD_vO43_trefEATUZdEBD8cCqkgvGnNUaHr0BoPxrpIjeTTu0lptE8uXkFUpvrLOucVtjzztgEnTFdv3D9hVevmgAVZVidTlxeTfl6W2p8LpWkGobUFI10sd8ddj8zhCGPkv_7PcY6E1YG_OIrnE5GyomE', 'width': 3000}]",ChIJhevZyTKNwokRiXgLA8-x4to,,5.0,ChIJhevZyTKNwokRiXgLA8-x4to,GOOGLE,"['park', 'point_of_interest', 'establishment']",1.0,V52H+H6,40.85145959999999,-73.8219786,40.85217088029149,-73.8204608697085,40.8494729197085,-73.8231588302915,,,,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bufano Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106000803257487790479"">J. Pagan</a>'], 'photo_reference': 'AW30NDyy4GL-Lg3y_bg0dpIeEJg2xX4pPDaKFdq8OPYxXmFU7VDfSvrqkleB6aztegX1h9Lr-lkaMW1ZGrpodEiVD1aHvCGYElNNz1e4uMwNnXAayj1eJ-lINqRTCiasLt2nowY4WCimn5buOf2wRMqZqOazQoD-lxZJ9QFXWLSk3ER7-enK', 'width': 4032}]",ChIJK3dEQk-LwokRDZD7X2cb-EQ,,4.2,ChIJK3dEQk-LwokRDZD7X2cb-EQ,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",241.0,"Bradford Avenue &, La Salle Avenue, The Bronx",40.8381348,-73.83106269999999,40.83947678029151,-73.8296691697085,40.83677881970851,-73.8323671302915,True,"R5Q9+7H The Bronx, NY, USA",87G8R5Q9+7H,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Schneider Sampson Square,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111066814342183540477"">Schneider Sampson Square</a>'], 'photo_reference': 'AW30NDzgd0o5kST4FJUv6N8186w55CQVsECvCfFqe-VOy7oXxm0rm12eeQQpRTtE95FWfjIaRYO8PJhMzWoeSRyNAZScOZTR25eyzwynEtonlS2IzCRoHc8ICGRZTkeH3-pcQmG_zJ_PraplbPeHsaa5iyKSnu7zJsRReFvdAbSKfdOGzlpQ', 'width': 640}]",ChIJawQwv22LwokRlGxvRyrDH34,,4.8,ChIJawQwv22LwokRlGxvRyrDH34,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",10.0,"Hollywood Ave &, Baisley Avenue, The Bronx",40.8365678,-73.82589000000002,40.8381053302915,-73.8246752697085,40.8354073697085,-73.8273732302915,,"R5PF+JJ The Bronx, NY, USA",87G8R5PF+JJ,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Parque para niños,,ChIJzdqCeI6LwokRX-7iudLEFzU,,,ChIJzdqCeI6LwokRX-7iudLEFzU,GOOGLE,"['park', 'point_of_interest', 'establishment']",,"1313 Edison Avenue, The Bronx",40.837888,-73.8308002,40.83930143029151,-73.82928431970849,40.83660346970851,-73.83198228029151,,"R5Q9+5M New York, NY, USA",87G8R5Q9+5M,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Chief Dennis L. Devlin Park,"[{'height': 1602, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110703159323081119834"">Chief Dennis L. Devlin Park</a>'], 'photo_reference': 'AW30NDwoZufaV01C84scbasA0Lfx3dUj127mb8dVGkkcelEh6uIpDKteCcBuPNdrraRFx5o2LedC9RE5hCTwm2I2-gpDI47nlnSTwxQRib8a_KTIbacLLCbnaTXes2pqW-h_6PK_5g0T24Vo65iQZTPQR-BK5Fq84Rn7wTARpb51Cj5V0twv', 'width': 2400}]",ChIJjeK0Pcb0wokRjydzNFWD8y0,,4.3,ChIJjeK0Pcb0wokRjydzNFWD8y0,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",136.0,"Cross Bronx Expressway Service Road, The Bronx",40.8319823,-73.8546325,40.8333312802915,-73.85328351970848,40.8306333197085,-73.8559814802915,True,"R4JW+Q4 The Bronx, NY, USA",87G8R4JW+Q4,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Virginia Park,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107863378002981323989"">Jose Morales</a>'], 'photo_reference': 'AW30NDwtFesSr8VtinebO49A6iLmePgJ14RPlqSe2o1OFLs18-74IN-EijOee_rbxMG4hdpktSz-mnTu-3a6QO0t6rCJ07yyFC9BOAxZGQ87zkfUnk71Up7UujQf0q6Lf6ul7jBzmF-6lcO7HtuFPHm7VuR-0ubdLTSokrIPAlU4DJ6QWUL3', 'width': 3264}]",ChIJ6XCrCMH0wokRXwUqsYn4WHo,,4.1,ChIJ6XCrCMH0wokRXwUqsYn4WHo,GOOGLE,"['park', 'point_of_interest', 'establishment']",181.0,"1878 Cross Bx Service Road South, The Bronx",40.8334302,-73.86221359999999,40.8348055802915,-73.8609076197085,40.8321076197085,-73.8636055802915,True,"R4MQ+94 The Bronx, NY, USA",87G8R4MQ+94,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Wood Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117846028469602684951"">Rasel Ali</a>'], 'photo_reference': 'AW30NDyQORNqaw0B1cOfdGkScNoF7yvspNelC_Sy6lH4Lgz_tC4gZneWzoY3wNThtasEWLz8hiy_RgHR_P2BLR-xPSk99DlG6sFKeHdJAsx9TzK6DLgOL1IUsfXvqC85ZEntMUIvv7K5o02hQsAgl4LPTN5SuK17Gpjl35q_n6p6iGP_-Rzl', 'width': 4032}]",ChIJrXYOKMD0wokRwsZ2cyFAA6c,,4.1,ChIJrXYOKMD0wokRwsZ2cyFAA6c,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",102.0,"Wood Avenue, The Bronx",40.8351101,-73.8653376,40.8365622802915,-73.86400421970849,40.8338643197085,-73.86670218029151,True,"R4PM+2V The Bronx, NY, USA",87G8R4PM+2V,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taylor Playground,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113320027280494567868"">Taylor Playground</a>'], 'photo_reference': 'AW30NDxSeAAVIUGZZxaPi4u1uLQTU983t0YJAD___jmHwp_RxYiM9dhwaX7dZA8t2ulc6DZ90PmeN5U8509Ki0jNBzj8aD-G67RZ2hcVDXIdJEY_3AbIPUTmgEIE-wAOJIw4oDTUq38suXcLjP4iD0LA1PkSgPc-DSgBE1724MjaRzcxNedq', 'width': 640}]",ChIJezW6epX0wokRNSLCSBCDGkU,,3.8,ChIJezW6epX0wokRNSLCSBCDGkU,GOOGLE,"['park', 'point_of_interest', 'establishment']",79.0,"1564 Taylor Avenue, The Bronx",40.8391317,-73.8659808,40.84044823029149,-73.8649614697085,40.83775026970849,-73.86765943029151,True,"R4QM+MJ The Bronx, NY, USA",87G8R4QM+MJ,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,The Pearly Gates,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108667311701586441736"">Imtiaz Mahmud</a>'], 'photo_reference': 'AW30NDykvVN8MWc1EUTNKvWoLXHvpAbDrWctuGw8FEPUUJU3LHZb2zSZO845fJxtWpN7RgE78IVxZpuG7oKKpCjRDatmA-KrPYpXj_IJZWyO83LBIsHE3sebgojckY_-HC6ACRpM7nZmLnXOvHCDiroxBbfBDXJGv5wiwByqKcnRexUBW582', 'width': 4032}]",ChIJ0xMJerT0wokR7oAeKNhix3I,,4.2,ChIJ0xMJerT0wokR7oAeKNhix3I,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",144.0,"St Peters Ave &, Tratman Avenue, The Bronx",40.8387692,-73.84551929999999,40.84003678029151,-73.84404141970849,40.83733881970851,-73.8467393802915,True,"R5Q3+GQ The Bronx, NY, USA",87G8R5Q3+GQ,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Hugh J. Grant Circle,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101743047691497510396"">Tanvir Ahmed</a>'], 'photo_reference': 'AW30NDxqkBoD88dj_lb-eafqtA9mOs8NjUqjghBf1L-jsKFIT8iQSR812BXP51p_CsFkzMX-J9veNB64ysS9lC65hwgPvkMjRfZXlMkDaD6SB6P5G1DofVsUP_zb1xXR4roeNMWQ6DzJmTzXfT-REqOZesV6jyXnAh7Iqd3ygWHrLHYzQ2YK', 'width': 4032}]",ChIJj3uQPcH0wokR86J8SVKAE98,,4.1,ChIJj3uQPcH0wokR86J8SVKAE98,GOOGLE,"['park', 'point_of_interest', 'establishment']",1590.0,"1878 Cross Bronx Expressway, The Bronx",40.8330305,-73.8609006,40.8343794802915,-73.85955161970848,40.8316815197085,-73.8622495802915,True,"R4MQ+6J New York, NY, USA",87G8R4MQ+6J,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,EAST PARK,,ChIJQzI5Xpn1wokR8PbzBKjHCss,,4.1,ChIJQzI5Xpn1wokR8PbzBKjHCss,GOOGLE,"['park', 'point_of_interest', 'establishment']",8.0,"2059 Saint Raymond Avenue, The Bronx",40.8377284,-73.8560337,40.8390884302915,-73.85468661970849,40.8363904697085,-73.8573845802915,True,"R4QV+3H The Bronx, NY, USA",87G8R4QV+3H,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Oval park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113237123283811436392"">Popi Sarma</a>'], 'photo_reference': 'AW30NDxPB7f41DWtNQlxFcDz3hQahrOIQz0xucigGyQQLa7zXr4SdtAuvsS_n8jIRCadc_NRI4_lEJfNYFI-x5UI9byHPTlLJhJ1keIIqlajsxPjjmjFEexlrIS9jBYDXgq5vqS2BpBIieJbZxxYALIloDJFEAz5eqZajsIY2QHcZWsyFMuP', 'width': 4032}]",ChIJjWZqlC71wokRjCchDnACPMs,,5.0,ChIJjWZqlC71wokRjCchDnACPMs,GOOGLE,"['park', 'point_of_interest', 'establishment']",8.0,The Bronx,40.8386802,-73.8558883,40.8395517302915,-73.8545302697085,40.8368537697085,-73.85722823029151,,"R4QV+FJ New York, NY, USA",87G8R4QV+FJ,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Starling Garden,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113994952110429205979"">Belkys Contreras</a>'], 'photo_reference': 'AW30NDw0la1b0Ckmy6teQNCqDgSyy5DIH7KFtHAintQBp1iO5yHsAEoDg3D3o3dBchaLWX6c6MV23cMfDQP58taoVGpuiFO3wPivogBXJVuAc4mkqfULASzp-CN5XpmLlktMX4uy0Xs6w6x-8rwxw1yx17fi6-j-yqYz9lJafJzB5vztfDHJ', 'width': 4032}]",ChIJK940Hrj0wokRB44RNTl_d2g,,3.0,ChIJK940Hrj0wokRB44RNTl_d2g,GOOGLE,"['park', 'point_of_interest', 'establishment']",2.0,"2145-47 Starling Avenue, The Bronx",40.83645089999999,-73.8537479,40.83767898029149,-73.85237261970849,40.83498101970849,-73.8550705802915,,"R4PW+HG The Bronx, NY, USA",87G8R4PW+HG,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Oval Foundation Parkchester,"[{'height': 1560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103124190176998115318"">ESPK</a>'], 'photo_reference': 'AW30NDxfpg284ng0vyBik7JcF5GZYNh2GED9pEzKGUX5C91aj9yJWLeZHLGRu-w6Tl5dNbFg2BtkQ8O0Ck1cHPdOj1KbPp7aXTQ5ivIl8w3TZElBMVY0u0VmJ5uMkYHcUHupYlZk6HhtRsmOiwprduvaiixGUVNNb0IVIDCZ5yZCCRn250dI', 'width': 720}]",ChIJM9ZCHvX1wokRkjbjO2VmFJA,,,ChIJM9ZCHvX1wokRkjbjO2VmFJA,GOOGLE,"['park', 'point_of_interest', 'establishment']",,The Bronx,40.8384493,-73.8591084,40.8397982802915,-73.8577594197085,40.8371003197085,-73.8604573802915,True,"R4QR+99 New York, NY, USA",87G8R4QR+99,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Glover Street Community Garden,,ChIJpUVMabf0wokRT2XuaCE8h6w,,4.3,ChIJpUVMabf0wokRT2XuaCE8h6w,GOOGLE,"['park', 'point_of_interest', 'establishment']",6.0,"1642 Castle Hill Avenue, The Bronx",40.8386192,-73.85262639999999,40.8399687802915,-73.85127156970849,40.83727081970851,-73.8539695302915,,"R4QW+CW The Bronx, NY, USA",87G8R4QW+CW,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bronx Unionport Parkchester Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104538795187083572031"">Latin Impulse Magazine</a>'], 'photo_reference': 'AW30NDzs93Ecs7kZl-nHPI3IiREBRKUJjvDckuqnyph4xTk4FNAcZJcflzV2gwrRu03jYXvZ-9-U8xY7LJReZQjxKlJ7sa-65wsE2BnLsvW3aQ9tpMZ1Oz4-rmA-hUryuf3wxgBa0mlmxkKqjug2FhgPlLOU6Th126oEM1kOxrKE-SkEcdjP', 'width': 4032}]",ChIJBwg6LL_0wokRafoEGX_Tkh4,,4.6,ChIJBwg6LL_0wokRafoEGX_Tkh4,GOOGLE,"['park', 'point_of_interest', 'establishment']",314.0,"1589 Unionport Road, The Bronx",40.8382928,-73.8598505,40.8393947302915,-73.8582801697085,40.83669676970851,-73.86097813029151,True,"R4QR+83 The Bronx, NY, USA",87G8R4QR+83,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Parkchester North Condominium Park,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103848458163179671051"">Worker Sergio</a>'], 'photo_reference': 'AW30NDwYTjjaYpsj4YvKIlT7SaPNVrCUa_YXxCWSrNuEuUowSWzTzq41AJpr37kAihFjpm0bWSSIBLxpPAWlu36-xUBUdDjSRFluBeA8ThLUVliQxW-4EULrvgfMhj5TK9I7Q8MCYnyRLrGjbF_pjVEDNnFFvMl-R74_3ulKC1fEnYqzi6_K', 'width': 4160}]",ChIJYQiawxL1wokRPvlfsH2lSsc,,4.1,ChIJYQiawxL1wokRPvlfsH2lSsc,GOOGLE,"['park', 'point_of_interest', 'establishment']",19.0,The Bronx,40.84108020000001,-73.8585714,40.84242918029151,-73.85722241970849,40.83973121970851,-73.85992038029151,True,"R4RR+CH The Bronx, NY, USA",87G8R4RR+CH,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Eagle and squirrel Statue,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106919777369132922396"">Albert Lara</a>'], 'photo_reference': 'AW30NDzUFBPOx14qhrkrz1Nj25uqCweRvYJYyY_ftGM7ARsNdPoUVSY-A9ru_F1l-ctOJtKjGbBFE_g07kE60KVouCoT05_Uthj19fea8wD36XigOUJI-kmhcGhtFm71ll068CJGnQg6LCPVHM5LDeaGpMIjqy_qpmLTI7zUjCAd_Dj6parg', 'width': 3024}]",ChIJWwtHd7r1wokRRzICOuGhKAo,,5.0,ChIJWwtHd7r1wokRRzICOuGhKAo,GOOGLE,"['park', 'point_of_interest', 'establishment']",1.0,"2130 East Tremont Avenue, The Bronx",40.8417067,-73.8575321,40.8431736302915,-73.85620661970849,40.8404756697085,-73.8589045802915,,"R4RR+MX The Bronx, NY, USA",87G8R4RR+MX,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Dj,,ChIJ88C6RGz1wokRSdz-NLrnVQs,,,ChIJ88C6RGz1wokRSdz-NLrnVQs,GOOGLE,"['park', 'point_of_interest', 'establishment']",,"1960 Cross Bronx Expressway, The Bronx",40.83207000000001,-73.858203,40.8335193302915,-73.8568029697085,40.8308213697085,-73.8595009302915,,"R4JR+RP New York, NY, USA",87G8R4JR+RP,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Morris Park Community Garden,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106003855533590812616"">Friends of Morris Park Community Garden</a>'], 'photo_reference': 'AW30NDwpn8vFN0b4QvWcJkT2UW1-f1ufvyi9Wuxr8Dk_xqZfFTyD-2QwfqHUoGHbMNvvNYhqWlLWXxth7J7PAWfWeZk9A3PxJpQO7ltHR0E64V37e7QMVyw9mXLflq-UVTTXfV5rYzSbr5YFTTCni0eEXyA7kNztyZKD8v4K61q3F_FUtQQr', 'width': 4032}]",ChIJ54yhScT1wokRGn3s4N7BKIk,,5.0,ChIJ54yhScT1wokRGn3s4N7BKIk,GOOGLE,"['park', 'point_of_interest', 'establishment']",3.0,"1000 Sacket Avenue, The Bronx",40.8439006,-73.8526778,40.8453267302915,-73.85138266970849,40.8426287697085,-73.8540806302915,,"R4VW+HW New York, NY, USA",87G8R4VW+HW,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,BANGALI COMMUNITY,,ChIJ8xNnEpb1wokRlOKZvknWZkE,,,ChIJ8xNnEpb1wokRlOKZvknWZkE,GOOGLE,"['park', 'point_of_interest', 'establishment']",,"1418 Saint Peters Avenue, The Bronx",40.8389691,-73.8454692,40.8403642302915,-73.84406676970849,40.8376662697085,-73.8467647302915,,"R5Q3+HR New York, NY, USA",87G8R5Q3+HR,,park
