,Name,Reviews,Rating,Price,Distance (m),Latitude,Longitude,Address,Borough,Zipcode,Category
3140,Seva Indian Cuisine,1391,4.5,$$,387.219783688458,40.76571,-73.91839,34-11 30th Ave,Astoria,11103,restaurant
3141,"Sal, Kris, & Charlie's Deli",1343,4.5,$$,645.3879887442429,40.773326878163,-73.9113807678223,33-12 23rd Ave,Astoria,11105,restaurant
3142,The Boil,2041,4.0,$$,528.3043486610355,40.7638547,-73.9143909,40-11 30th Ave,Astoria,11103,restaurant
3143,Butcher Bar,2248,4.0,$$,469.7607236119278,40.76431,-73.9164,37-10 30th Ave,Astoria,11103,restaurant
3144,Taverna Kyclades,2622,4.0,$$,920.6752129417924,40.77444,-73.90786,3601 Ditmars Blvd,Astoria,11105,restaurant
3145,Sugar Freak,1954,4.0,$$,432.0187332047301,40.7646298318085,-73.9159499108791,37-11 30th Ave,Astoria,11103,restaurant
3146,Il Bambino,1298,4.5,$$,761.6087995523048,40.76281,-73.92089,34-08 31st Ave,Astoria,11106,restaurant
3147,Sweet Afton,1142,4.0,$$,449.2321576317957,40.765352,-73.918983,30-09 34th St,Astoria,11103,restaurant
3148,Duzan Mediterranean Grill,689,4.0,$$,377.0148207191244,40.7684923638382,-73.9111769199371,2411 Steinway St,Astoria,11103,restaurant
3149,The Thirsty Koala,1199,4.5,$$,877.8069457180497,40.774416,-73.908739,35-12 Ditmars Blvd,Astoria,11105,restaurant
3150,Abuqir Seafood,225,4.5,$$,385.9212325395861,40.7683,-73.9110794,24-19 Steinway St,Astoria,11103,restaurant
3151,Trattoria L'incontro,1071,4.5,$$$,983.5763018970802,40.77648209257472,-73.91059675544598,21-76 31st St,Astoria,11105,restaurant
3152,The Shady Lady,995,4.0,$$,383.50474346141056,40.765619,-73.9181399,34-19 30th Ave,Astoria,11103,restaurant
3153,Jujube Tree,423,4.5,$$,433.9434853489713,40.76512,-73.91821,35-02 30th Ave,Astoria,11103,restaurant
3154,El Rey Del Taco Truck,497,4.5,$,399.7333369869913,40.76622,-73.91933,33-01 30th Ave,Astoria,11103,restaurant
3155,Ovelia,829,4.0,$$,385.1631981422019,40.765901,-73.918718,3401 30th Ave,Astoria,11103,restaurant
3156,Sabry's,310,4.5,$$,376.91773865607234,40.76835316283952,-73.9111827338491,2425 Steinway St,Astoria,11103,restaurant
3157,Enthaice Thai Kitchen,746,4.0,$$,768.8875450292651,40.7630889337809,-73.9213237166405,33-20 31st Ave,Astoria,11106,restaurant
3158,Milkflower,743,4.5,$$,755.4246902111414,40.7628961,-73.9207081,3412 31st Ave,Astoria,11106,restaurant
3159,Vite Vinosteria,673,4.5,$$,781.2480244025727,40.7629734277725,-73.92119564116,31-05 34th St,Astoria,11106,restaurant
3160,Burger Club,736,4.0,$$,477.2418747693475,40.7663540519204,-73.9205549005943,32-02 30th Ave,Astoria,11102,restaurant
3161,Mom's Kitchen & Bar,951,4.0,$$,741.7679486917195,40.76372,-73.92158,33-01 31st Ave,Astoria,11102,restaurant
3162,Off The Hook Raw Bar & Grill,491,4.0,$$,248.52158166477167,40.767167,-73.918014,28-08 34th St,Astoria,11103,restaurant
3163,KAL,251,4.5,$$,386.4177191307954,40.76584,-73.91859,34-05 30th Ave,Astoria,11103,restaurant
3164,Pye Boat Noodle,962,4.5,$$,1031.0119236767905,40.76043,-73.92152,35-13 Broadway,Astoria,11106,restaurant
3165,SriPraPhai Thai Restaurant,2502,4.0,$$,220.40455460460527,40.7464987,-73.8992328,64-13 39th Ave,Woodside,11377,restaurant
3166,Jollibee,659,3.5,$$,60.81850924081353,40.746091209164646,-73.90120499897989,6229 Roosevelt Ave,Woodside,11377,restaurant
3167,Matsuri,197,4.5,$$,154.3213660252885,40.7458357,-73.9035436,39-56 61st St,Woodside,11377,restaurant
3168,Sushi On Me,204,5.0,$$$$,664.7444817127656,40.746444,-73.893947,71-26 Roosevelt Ave,Jackson Heights,11372,restaurant
3169,Thailand's Center Point,212,4.0,$$,147.95886729369428,40.746738,-73.900162,63-19 39th Ave,Woodside,11377,restaurant
3170,Angel Indian Restaurant,318,4.5,$$,895.9626767797474,40.7473069226623,-73.8912814123575,7414 37th Rd,Jackson Heights,11372,restaurant
3171,Donovan's Pub,470,4.0,$$,437.17654960623736,40.7452467497759,-73.9068230114332,57-24 Roosevelt Ave,Woodside,11377,restaurant
3172,Momo Crave,232,4.5,$,476.6126520300736,40.7468991,-73.8962601,3807 69th St,Woodside,11377,restaurant
3173,Jaew Hon New York,239,4.5,$$$,675.716193954216,40.7464487,-73.8938216,71-30 Roosevelt Ave,Jackson Heights,11372,restaurant
3174,Bee Cafe,98,4.5,$,167.71892273917527,40.7475304,-73.9030796,60-11 39th Ave,Woodside,11377,restaurant
3175,Peking BBQ,284,4.0,$,338.3270705053238,40.7457277,-73.9062112,58-11 Woodside Ave,Woodside,11377,restaurant
3176,Unidentified Flying Chickens,712,3.5,$$,657.8765125906816,40.746559,-73.8940372,71-22 Roosevelt Ave,Jackson Heights ,11372,restaurant
3177,Izakaya Fuku,210,4.5,$$,670.355494115992,40.74635,-73.89383,71-28 Roosevelt Ave,Jackson Heights,11372,restaurant
3178,Samudra Vegetarian Restaurant & Chaat House,614,4.0,$$,1012.8952833318124,40.7490953,-73.8903772,75-18 37th Ave,Jackson Heights,11372,restaurant
3179,Himalayan Yak,687,4.0,$$,762.3060628901574,40.746494,-73.892766,72-20 Roosevelt Ave,Jackson Heights,11372,restaurant
3180,TJ Asian Bistro,479,4.5,$$,984.0048772009168,40.7461895,-73.9136856,50-19 Skillman Ave,Woodside,11377,restaurant
3181,Purple Dough,201,4.0,$,479.4463255543166,40.7468627,-73.896251,38-05 69th St,Woodside,11377,restaurant
3182,Phayul,346,4.0,$$,897.9939342905749,40.7471617,-73.891236,37-65 74th St,Jackson Heights,11372,restaurant
3183,Dosa Delight,496,4.0,$$,818.5396127681955,40.7495245,-73.8929686,3566 73rd St,Jackson Heights,11372,restaurant
3184,Ihawan,432,3.5,$$,532.782149118466,40.7461352719843,-73.8955235481262,4006 70th St,Woodside,11377,restaurant
3185,Dawa's,285,4.5,$$,916.505954866207,40.7456869,-73.9126859,51-18 Skillman Ave,Woodside,11377,restaurant
3186,Fábula Café. Craft Bar. Covers.,42,5.0,,180.5969785312822,40.7452871,-73.903367,3967 61st St,Woodside,11377,restaurant
3187,Renee's Kitchenette & Grill,274,4.0,$$,521.8291043746642,40.746177,-73.895652,6914 Roosevelt Ave,Woodside,11377,restaurant
3188,Sammy's Halal Food,454,4.0,$,788.3044990062308,40.7471944,-73.8925311,73rd St And Broadway,Jackson Heights,11372,restaurant
3189,Sweet Basil,155,4.0,$$,113.45142815438928,40.746457,-73.9032297,39-28 61st St,Woodside,11377,restaurant
3190,Oceanic Boil,693,4.5,$$,254.8546368154709,40.7498297,-73.8821356,84-20 37th Ave,Jackson Heights,11372,restaurant
3191,Arepa Lady,533,4.5,$$,536.0562361452287,40.7494896198795,-73.8882688432932,77-17 37th Ave,Jackson Heights,11372,restaurant
3192,Birria-Landia,490,4.5,$,671.2889999886897,40.747258,-73.887784,Roosevelt Ave & 78th St,Jackson Heights,11372,restaurant
3193,Louie's Pizza,518,4.5,$,667.5393226500353,40.74600424769782,-73.88356062541311,81-34 Baxter Ave,Elmhurst,11373,restaurant
3194,Kitchen 79,699,4.5,$$,598.0665019362443,40.747551,-73.8868866,37-70 79th St,Jackson Heights,11372,restaurant
3195,969 NYC Coffee,349,4.5,$,518.9457284888612,40.74779,-73.88553,37-61 80th St,Jackson Heights,11372,restaurant
3196,Pio Pio 2,1257,3.5,$$,407.1243676374847,40.7555,-73.88315,84-02 Northern Blvd,Jackson Heights,11372,restaurant
3197,Ayada Thai,1341,4.0,$$,1032.4440965426338,40.74344034310768,-73.88762803704094,77-08 Woodside Ave,Elmhurst,11373,restaurant
3198,Addictive Wine and Tapas Bar,241,4.5,$$,510.8163242847845,40.75632,-73.8806,87-01 Northern Blvd,Jackson Heights,11372,restaurant
3199,Samudra Vegetarian Restaurant & Chaat House,614,4.0,$$,712.8262248559236,40.7490953,-73.8903772,75-18 37th Ave,Jackson Heights,11372,restaurant
3200,The Queensboro,333,4.0,$$,497.3782777731877,40.7552154,-73.8870393,80-02 Northern Blvd,Jackson Heights,11372,restaurant
3201,Angel Indian Restaurant,318,4.5,$$,882.0866135540484,40.7473069226623,-73.8912814123575,7414 37th Rd,Jackson Heights,11372,restaurant
3202,Bocaito Cafe & Wine Bar,324,4.0,$$,478.64640231913125,40.755701,-73.8856811,8115 Northern Blvd,Jackson Heights,11372,restaurant
3203,Chivito De Oro,315,4.0,$$,249.60019315304572,40.749763,-73.881942,8402 37th Ave,Jackson Heights,11372,restaurant
3204,Emoji Burger,255,4.0,$$,359.4147249918938,40.7496944,-73.8860056,80-07 37th Ave,Jackson Heights,11372,restaurant
3205,Eim Khao Mun Kai Elmhurst,517,4.0,$,1005.919409752728,40.7429414097644,-73.8832733356575,81-32 Broadway,Elmhurst,11373,restaurant
3206,Uncle Peter's,255,4.0,$$,446.2704369819558,40.75598,-73.88382,83-15 Northern Blvd,Jackson Heights,11372,restaurant
3207,Urubamba,374,3.5,$$,328.51375483723206,40.7500653,-73.8800172,86-20 37th Ave,Jackson Heights,11372,restaurant
3208,La Nueva Bakery,153,4.0,$,305.660681919066,40.750076,-73.8802056,86-10 37th Ave,Jackson Heights,11372,restaurant
3209,Sushi On Me,204,5.0,$$$$,1121.6061638767574,40.746444,-73.893947,71-26 Roosevelt Ave,Jackson Heights,11372,restaurant
3210,Taqueria Coatzingo,476,4.0,$$,761.7840866604124,40.74721811502443,-73.88932086686563,7605 Roosevelt Ave,Jackson Heights,11372,restaurant
3211,Phayul,346,4.0,$$,888.6435427419133,40.7471617,-73.891236,37-65 74th St,Jackson Heights,11372,restaurant
3212,Arunee Thai,338,4.0,$$,474.9002469706982,40.7494503,-73.8873621,78-23 37th Ave,Jackson Heights,11372,restaurant
3213,Laly's Restaurant,211,4.5,$$,795.7586019407479,40.7471153,-73.890229,75-19 Roosevelt Ave,Jackson Heights,11372,restaurant
3214,Sompong Thai,135,4.0,$$,274.3320942902379,40.74952452397624,-73.8831180000046,3709 83rd St,Jackson Heights,11372,restaurant
3215,JoJu,1877,4.5,$$,419.4640777592509,40.7407051700423,-73.8793501821476,83-25 Broadway,Elmhurst,11373,restaurant
3216,Akino,1062,4.0,$$$,314.1247001057692,40.741236,-73.881306,82-80 Broadway,Elmhurst,11373,restaurant
3217,Louie's Pizza,518,4.5,$,270.2433785739586,40.74600424769782,-73.88356062541311,81-34 Baxter Ave,Elmhurst,11373,restaurant
3218,Ayada Thai,1341,4.0,$$,507.62133154178457,40.74344034310768,-73.88762803704094,77-08 Woodside Ave,Elmhurst,11373,restaurant
3219,Taste Good Malaysian Cuisine,780,4.0,$$,264.0129944704346,40.7417090264307,-73.8821911811829,82-18 45th Ave,Elmhurst,11373,restaurant
3220,Eim Khao Mun Kai Elmhurst,517,4.0,$,183.6144201756034,40.7429414097644,-73.8832733356575,81-32 Broadway,Elmhurst,11373,restaurant
3221,Birria-Landia,490,4.5,$,627.57224912999,40.747258,-73.887784,Roosevelt Ave & 78th St,Jackson Heights,11372,restaurant
3222,Kitchen 79,699,4.5,$$,597.4438501107073,40.747551,-73.8868866,37-70 79th St,Jackson Heights,11372,restaurant
3223,Oceanic Boil,693,4.5,$$,639.6361091359918,40.7498297,-73.8821356,84-20 37th Ave,Jackson Heights,11372,restaurant
3224,969 NYC Coffee,349,4.5,$,529.9193533834696,40.74779,-73.88553,37-61 80th St,Jackson Heights,11372,restaurant
3225,Arepa Lady,533,4.5,$$,822.4143496347959,40.7494896198795,-73.8882688432932,77-17 37th Ave,Jackson Heights,11372,restaurant
3226,Lao Bei Fang Dumpling House,616,4.0,$,363.3387369874874,40.74111,-73.87977,8305 Broadway,Elmhurst,11373,restaurant
3227,Hug Esan,221,4.5,$$,483.8733151828613,40.7436465,-73.8873753,77-16 Woodside Ave,Elmhurst,11373,restaurant
3228,Spicy Shallot,711,4.0,$$,526.6910381485393,40.7437053273707,-73.8878916857991,7701 Woodside Ave,Elmhurst,11373,restaurant
3229,Chao Thai,404,4.0,$$,294.88766952195823,40.7414656,-73.8801273,8503 Whitney Ave,Elmhurst,11373,restaurant
3230,Angel Indian Restaurant,318,4.5,$$,888.1199365623215,40.7473069226623,-73.8912814123575,7414 37th Rd,Jackson Heights,11372,restaurant
3231,Boon Chu Thai Place,360,4.0,$$,415.3618490823538,40.740638,-73.879645,83-18 Broadway,Elmhurst,11373,restaurant
3232,Samudra Vegetarian Restaurant & Chaat House,614,4.0,$$,924.4777333205076,40.7490953,-73.8903772,75-18 37th Ave,Jackson Heights,11372,restaurant
3233,La Fusta Restaurant,304,4.0,$$,244.387116504718,40.7446937,-73.8843894,80-32 Baxter Ave,Elmhurst,11373,restaurant
3234,Boba Fries,100,4.5,$,152.83592057034258,40.7432094,-73.8830931,8121 Broadway,Elmhurst,11373,restaurant
3235,Khao Kang,269,4.0,$,544.6602005252848,40.743269,-73.888039,7620 Woodside Ave,Elmhurst,11373,restaurant
3236,Saranrom Thai,106,4.5,$$,194.484075669447,40.743164864644704,-73.88364848055883,8110 Broadway,Elmhurst,11373,restaurant
3237,Sky Cafe,136,4.5,$$,362.8985604669128,40.7419,-73.87838,8620 Whitney Ave,Elmhurst,11373,restaurant
3238,Taqueria Coatzingo,476,4.0,$$,735.618137285928,40.74721811502443,-73.88932086686563,7605 Roosevelt Ave,Jackson Heights,11372,restaurant
3239,Khao Nom,143,4.5,$$,548.2606698912673,40.7432731562959,-73.8879961885031,42-06 77th St,Elmhurst,11373,restaurant
3240,Saffron Restaurant,351,4.0,$$,76.04490548705326,40.6542780937095,-73.8390364032719,16150 Cross Bay Blvd,Howard Beach,11414,restaurant
3241,Vetro Restaurant & Lounge,369,4.5,$$$,537.2664396772539,40.649460115153246,-73.8370839116566,164-49 Crossbay Blvd,Howard Beach,11414,restaurant
3242,Lenny's Clam Bar,607,3.5,$$,170.90731367159248,40.6557040405579,-73.8386900905761,16103 Crossbay Blvd,Howard Beach,11414,restaurant
3243,New Park Pizza,990,4.0,$,965.5060030488054,40.6627403949909,-73.8403776268684,15671 Crossbay Blvd,Howard Beach,11414,restaurant
3244,Bruno's Ristorante,294,4.5,$$,675.9129619336143,40.66006127265407,-73.84037893911108,158-22A Crossbay Blvd,Howard Beach,11414,restaurant
3245,Divino Pizzeria Restaurant,171,4.0,$$,398.80505983705245,40.650639,-73.83808,164-02 Cross Bay Blvd,Howard Beach,11414,restaurant
3246,Prima Pasta & Cafe,227,3.5,$$,76.52963979308856,40.6543905342691,-73.8390183025516,16150 B Crossbay Blvd,Howard Beach,11414,restaurant
3247,Cross Bay Diner,367,3.5,$$,270.9879603547407,40.6566038513545,-73.8388371675194,160-31 Cross Bay Blvd,Howard Beach,11414,restaurant
3248,Hagane,157,3.5,$$,190.58475015042595,40.65558,-73.8394,161-02 Crossbay Blvd,Howard Beach,11414,restaurant
3249,Frenasia,272,3.5,$$,314.1829814683681,40.65144614151171,-73.8374656,16335 Crossbay Blvd,Howard Beach,11414,restaurant
3250,Gino's Pizzeria & Restaurant,358,3.5,$$,621.7567788497769,40.6595708440487,-73.8402999748963,158-46 Crossbay Blvd,Howard Beach,11414,restaurant
3251,Royal Grill Halal Food,497,4.5,$,16686.241648790987,40.75621073292354,-73.98334948251191,44TH St And 6th Ave,New York,10018,restaurant
3252,Scott's Pizza Tours,363,5.0,$$,17508.8232146934,40.750244140625,-73.9970245361328,,New York,10001,restaurant
3253,Mysttik Masaala,448,4.5,$,16235.599474334227,40.75932,-73.97209,399 Park Ave,New York,10022,restaurant
3254,Sakura,131,3.5,$$,642.808818870841,40.659767,-73.840307,158-38 Crossbay Blvd,Howard Beach,11414,restaurant
3255,Brothers Ravioli,106,4.0,$$,709.5674623960082,40.660351,-73.8404944,158-14 Crossbay Blvd,Howard Beach,11414,restaurant
3256,King Souvlaki - Astoria,345,4.0,$$,14206.850326725897,40.764355,-73.923586,31 St And 31 Ave,Astoria,11106,restaurant
3257,Danny's Szechuan Garden,181,3.5,$$,986.305384001845,40.66279269234046,-73.84116593558177,156-40B Cross Bay Blvd,Howard Beach,11414,restaurant
3258,Biryani Cart,559,3.5,$,16709.061930275766,40.757403,-73.9822503,46th St & 6th Ave,New York,10003,restaurant
3259,That's A Wrap,84,3.0,$$,258.66638393677647,40.6519862,-73.8383651,16312 Crossbay Blvd,Howard Beach,11414,restaurant
3260,Brothers Italian Food World,21,4.0,$$,166.32527543271254,40.65538,-73.8391967,16110 Crossbay Blvd,Howard Beach,11414,restaurant
3261,Mysttik Masaala,57,5.0,,14903.757499376045,40.7764725821216,-73.9106457801393,21-77 31st St,Astoria,11105,restaurant
3262,Mysttik Masaala,114,4.5,,16155.074281821706,40.7551374,-73.9760147,250 Park Ave,New York,10172,restaurant
3263,Yankee Doodle Dandy's,142,4.5,$,15577.808175151677,40.71424,-74.00642,,New York,11121,restaurant
3264,King Souvlaki,196,4.0,$$,13167.880589029528,40.7625,-73.76961,,Bayside,11361,restaurant
3265,Park Side Restaurant,863,4.0,$$$,173.05550846357576,40.743843,-73.856118,107-01 Corona Ave,Corona,11368,restaurant
3266,Triangolo Restaurant,518,4.5,$$,881.7090863936485,40.742337,-73.867305,96-01 Corona Ave,Corona,11368,restaurant
3267,Leo's Latticini Mama's,160,4.5,$$,506.35321588221336,40.746219,-73.860061,46-02 104th St,Corona,11368,restaurant
3268,Queens Night Market,391,4.0,$,693.5298798146302,40.747311,-73.8531885,47-01 111th St,Corona,11368,restaurant
3269,La Cabana,184,4.5,$,1007.7280521338142,40.7503,-73.86262,39-17 103rd St,Corona,11368,restaurant
3270,El Gauchito,212,4.0,$$,945.1127771562662,40.74193,-73.86802,9460 Corona Ave,Elmhurst,11373,restaurant
3271,Tortas Neza,102,4.5,$,902.8475952718668,40.75019,-73.85956,104-58 Roosevelt Ave,Corona,11368,restaurant
3272,Royal Grill Halal Food,497,4.5,$,10768.548813083413,40.75621073292354,-73.98334948251191,44TH St And 6th Ave,New York,10018,restaurant
3273,La Esquina Criolla,154,4.0,$$,907.6575871581508,40.742232244687,-73.8675969292999,9467 Corona Ave,Elmhurst,11373,restaurant
3274,Scott's Pizza Tours,363,5.0,$$,12056.27907429397,40.750244140625,-73.9970245361328,,New York,10001,restaurant
3275,Mysttik Masaala,448,4.5,$,9880.08587613448,40.75932,-73.97209,399 Park Ave,New York,10022,restaurant
3276,Grace Thai Restaurant,80,4.5,,972.732025058602,40.736905,-73.865734,5617 Junction Blvd,Elmhurst,11373,restaurant
3277,5 De Mayo,19,5.0,,242.3581121955541,40.742882,-73.854025,108-09 53th Ave,Corona,11368,restaurant
3278,King Souvlaki - Astoria,345,4.0,$$,6131.3398368519065,40.764355,-73.923586,31 St And 31 Ave,Astoria,11106,restaurant
3279,El Palacio De Las Empanadas,34,4.0,$,175.52053516505268,40.7425194,-73.8547516,53-02 108th St,Corona,11368,restaurant
3280,Dallas BBQ,607,3.0,$$,1158.7106863663678,40.733421,-73.863845,61-35 Junction Blvd,Rego Park,11374,restaurant
3281,Biryani Cart,559,3.5,$,10696.717306673503,40.757403,-73.9822503,46th St & 6th Ave,New York,10003,restaurant
3282,Franco's Meat & Deli,25,4.5,$,378.18742561756335,40.745312,-73.859039,4717 104th St,Corona,11368,restaurant
3283,LongHorn Steakhouse,457,3.0,$$,1286.4166883712214,40.734203,-73.867939,9230 59th Ave,Elmhurst,11373,restaurant
3284,Corona Pizzeria,64,3.5,$,210.51860126489737,40.7437924,-73.8550041,5123 108th St,Corona,11368,restaurant
3285,Mysttik Masaala,57,5.0,,5909.1758693080255,40.7764725821216,-73.9106457801393,21-77 31st St,Astoria,11105,restaurant
3286,Rio De La Plata Bakery Shop,55,4.0,$,918.2247598522742,40.74235,-73.86771,9465 Corona Ave,Elmhurst,11373,restaurant
3287,Tacos Y Quesadillas Mexico Restaurant,25,4.0,,157.36282559392788,40.74367,-73.85728,104-40 Corona Ave,Queens,11368,restaurant
3288,La Brisa Restaurant,99,3.5,$$,1126.6626935160575,40.75133,-73.863099,3779 103rd St,Corona,11368,restaurant
3289,La Espiga Restaurant,17,4.5,,754.0000709661583,40.7474932045277,-73.8629732390564,42-13 102nd St,Corona,11368,restaurant
3290,Forest Hills Station House,1270,4.0,$$,594.1152058639624,40.7199422,-73.8451058,106-11 71st Ave,Forest Hills,11375,restaurant
3291,Cabana,1100,4.0,$$,499.3824637986601,40.7208678329074,-73.8456881046295,107-10 70th Rd,Forest Hills,11375,restaurant
3292,Sushi Time,580,4.5,$$,787.8085903477936,40.7185591,-73.841229,72-42 Austin St,Forest Hills,11375,restaurant
3293,5 Burro Cafe,1522,3.5,$$,680.7088295478687,40.7192464187592,-73.8422552802263,72-05 Austin St,Forest Hills,11375,restaurant
3294,Bareburger - Forest Hills,875,4.0,$$,629.1335030441392,40.71974,-73.84298,71-49 Austin St,Forest Hills,11375,restaurant
3295,Nick's Pizza - Forest Hills,947,4.0,$$,877.8511507775713,40.71797254115706,-73.84048067055303,108-26 Ascan Ave,Forest Hills,11375,restaurant
3296,La Boulangerie,630,4.0,$$,718.5139032226964,40.7191996169974,-73.8415304306788,109-01 72nd Rd,Forest Hills,11375,restaurant
3297,Mojo Restaurant,555,4.0,$$,544.9649000150075,40.720588,-73.8464128,70-20 Austin St,Forest Hills,11375,restaurant
3298,Bangkok Cuisine,475,4.0,$$,477.8020950032909,40.720954,-73.845238,10718 70th Rd,Forest Hills,11375,restaurant
