Distance (m),Name,Neighbourhood,Reviews,Rating,Price,Latitude,Longitude,Borough,Zipcode,Category
,Hunter College,Sutton Place,523.0,3.8,,40.7678398,-73.9645291,Manhattan,10065.0,school
,M565 Urban Academy Laboratory High School,Sutton Place,13.0,5.0,,40.7653683,-73.9596962,Manhattan,10065.0,school
,M519 Talent Unlimited High School,Sutton Place,25.0,4.2,,40.76588050000001,-73.9601593,Manhattan,10065.0,school
,The Browning School,Sutton Place,15.0,3.3,,40.7649749,-73.96918529999999,Manhattan,10065.0,school
,Global Partnership School,Turtle Bay,,,,40.7612429,-73.972861,Manhattan,10022.0,school
,FIAF French Institute Alliance Française,Turtle Bay,62.0,4.5,,40.76382600000001,-73.9703237,Manhattan,10022.0,school
,Lek yoga,Turtle Bay,19.0,4.7,,40.76374199999999,-73.9701959,Manhattan,10022.0,school
,British Schools & Universities,Turtle Bay,,,,40.7619111,-73.9724315,Manhattan,10022.0,school
,P.S. 183 Robert L. Stevenson School,Sutton Place,8.0,4.5,,40.7640095,-73.9574329,Manhattan,10065.0,school
,Saint Vincent Ferrer High School,Sutton Place,9.0,3.3,,40.7658385,-73.9646135,Manhattan,10065.0,school
,Practical Wing Chun Kung Fu NYC,Sutton Place,21.0,5.0,,40.7611288,-73.9621159,Manhattan,10065.0,school
,PM Associates,Turtle Bay,,,,40.7619111,-73.9724315,Manhattan,10022.0,school
,Brown Lenora,Sutton Place,,,,40.764285,-73.954258,Manhattan,10065.0,school
,Q301 Academy for Careers in Television and Film,Queensbridge,33.0,4.5,,40.7426929,-73.9595368,Queens,11101.0,school
,The Riverview School - High School @ 404,Queensbridge,4.0,4.0,,40.7427596,-73.9592949,Queens,11101.0,school
,NYC Leadership Academy,Queensbridge,,,,40.7469749,-73.9516601,Queens,11101.0,school
,City Gan Preschool,Queensbridge,,,,40.7441093,-73.9524366,Queens,11101.0,school
,Sanidas Academy,Queensbridge,32.0,4.8,,40.7440236,-73.9523627,Queens,11101.0,school
,School of Construction Safety,Queensbridge,63.0,4.3,,40.7475558,-73.9508221,Queens,11101.0,school
,Polish Saturday School in the parish of St. Cyril and Methodius,Greenpoint,2.0,3.0,,40.7358019,-73.9539499,Brooklyn,11222.0,school
,Level Up NYC,Queensbridge,3.0,5.0,,40.739894,-73.944121,Queens,11101.0,school
,True North Physical Therapy,Queensbridge,35.0,5.0,,40.7431,-73.9552005,Queens,11101.0,school
,Q291 Hunters Point Community Middle School,Queensbridge,24.0,4.2,,40.7429396,-73.9594042,Queens,11101.0,school
,Restorative Justice Initiative,Park Slope,,,,40.7370163,-73.9561475,Brooklyn,11215.0,school
,Herbert G Birch Western Queens,Queensbridge,5.0,4.6,,40.7431515,-73.95304329999999,Queens,11101.0,school
,The Virtual Fashion Academy,Queensbridge,,,,40.7435403,-73.9535885,Queens,11101.0,school
,Saint Marys School,Queensbridge,,,,40.7431575,-73.954027,Queens,11101.0,school
,Hunter's Point Community,Queensbridge,,,,40.7431623,-73.9542402,Queens,11101.0,school
,Art and Design High School,Turtle Bay,140.0,4.5,,40.7590394,-73.966486,Manhattan,10022.0,school
,Cathedral High School,Turtle Bay,39.0,4.3,,40.75764959999999,-73.964016,Manhattan,10022.0,school
,Lindamood-Bell New York Learning Center,Turtle Bay,6.0,3.2,,40.7599623,-73.9711188,Manhattan,10022.0,school
,Sotheby's Institute of Art,Turtle Bay,9.0,4.4,,40.757037,-73.97246899999999,Manhattan,10022.0,school
,Institute of Allied Medical,Turtle Bay,,,,40.75971929999999,-73.9716759,Manhattan,10022.0,school
,Young Women's Leadership Foundation,Turtle Bay,,,,40.7571834,-73.97073379999999,Manhattan,10022.0,school
,Montessori School of New York International,Turtle Bay,7.0,5.0,,40.7573582,-73.9644201,Manhattan,10022.0,school
,Lesson 14,Turtle Bay,,,,40.7577483,-73.9708163,Manhattan,10022.0,school
,CPR123 Manhattan,Midtown South,590.0,5.0,,40.7513184,-73.98059239999999,Manhattan,10016.0,school
,LearnJapaneseNY,Midtown South,,,,40.75015,-73.9773785,Manhattan,10016.0,school
,The Kabbalah Centre,Tudor City,87.0,4.6,,40.75500600000001,-73.972174,Manhattan,10017.0,school
,The Churchill School and Center,Midtown South,5.0,5.0,,40.7416279,-73.977541,Manhattan,10016.0,school
,SUNY Empire State College New York City Campus in Manhattan,Midtown South,16.0,4.3,,40.74675429999999,-73.9819037,Manhattan,10016.0,school
,School Based Health Clinic,Midtown South,,,,40.74643339999999,-73.9810279,Manhattan,10016.0,school
,Aaron School Elementary and Middle School,Tudor City,13.0,3.8,,40.7516264,-73.9702219,Manhattan,10017.0,school
,Love & Compassion Integrative Healing Center,Midtown South,3.0,5.0,,40.7501741,-73.9773555,Manhattan,10016.0,school
,M432 Murray Hill Academy,Midtown South,10.0,3.8,,40.74642130000001,-73.9811631,Manhattan,10016.0,school
,Gabarron Foundation,Midtown South,,,,40.748711,-73.976805,Manhattan,10016.0,school
,Maryel School of New York,Midtown South,1.0,5.0,,40.7451787,-73.9749964,Manhattan,10016.0,school
,Elena Valdi Classical Guitar,Tudor City,,,,40.7505421,-73.9704921,Manhattan,10017.0,school
,C.G. Jung Institute of New York,Midtown South,4.0,5.0,,40.750425,-73.980143,Manhattan,10016.0,school
,Sutton Gym For Physical Fitness,Midtown South,,,,40.7499809,-73.9809497,Manhattan,10016.0,school
,High School for Health Professions and Human Services,Greenwich Village,50.0,4.4,,40.7325522,-73.98267229999999,Manhattan,10003.0,school
,The British International School of New York,Gramercy,14.0,4.4,,40.7374913,-73.97318469999999,Manhattan,10010.0,school
,United Nations International School,Gramercy,34.0,4.1,,40.73631579999999,-73.9739184,Manhattan,10010.0,school
,J.H.S. 104 Simon Baruch,Gramercy,46.0,3.8,,40.73581669999999,-73.9809756,Manhattan,10010.0,school
,Jason Bennett Actor's Workshop - Acting Classes and School,Stuyvesant Town,,,,40.7304603,-73.9811192,Manhattan,10009.0,school
,Friends Seminary,Greenwich Village,13.0,4.7,,40.7340188,-73.9850692,Manhattan,10003.0,school
,The East Village Community School,Stuyvesant Town,10.0,4.3,,40.72772569999999,-73.9783818,Manhattan,10009.0,school
,M407 Institute for Collaborative Education,Greenwich Village,24.0,4.8,,40.73266869999999,-73.9825816,Manhattan,10003.0,school
,Hunter-Bellevue School of Nursing,Gramercy,18.0,3.4,,40.7383574,-73.9762808,Manhattan,10010.0,school
,M839 Tompkins Square Middle School,Stuyvesant Town,8.0,4.1,,40.72422989999999,-73.9813997,Manhattan,10009.0,school
,East Side Community High School,Stuyvesant Town,17.0,4.4,,40.7291086,-73.98252769999999,Manhattan,10009.0,school
,M361 The Children's Workshop School,Stuyvesant Town,11.0,3.9,,40.72778659999999,-73.9785484,Manhattan,10009.0,school
,Girls Prep Lower East Side Middle Charter School,Stuyvesant Town,20.0,3.5,,40.7292658,-73.9827653,Manhattan,10009.0,school
,P.S. 019 Asher Levy,Greenwich Village,8.0,4.8,,40.7300229,-73.9846141,Manhattan,10003.0,school
,M575 Manhattan Comprehensive Night and Day High School,Greenwich Village,63.0,4.7,,40.7326748,-73.9843188,Manhattan,10003.0,school
,Learning Spring School,Greenwich Village,6.0,4.8,,40.7362768,-73.9824746,Manhattan,10003.0,school
,The Epiphany School - Lower School,Gramercy,5.0,4.2,,40.73723469999999,-73.98194649999999,Manhattan,10010.0,school
,William Lombardy,Stuyvesant Town,,,,40.731487,-73.976719,Manhattan,10009.0,school
,PS 361,Stuyvesant Town,2.0,3.0,,40.72772569999999,-73.9783818,Manhattan,10009.0,school
,Northeast Council of Teachers of Japanese,Gramercy,1.0,5.0,,40.73658229999999,-73.9737375,Manhattan,10010.0,school
,Ballet Tech School,Greenwich Village,22.0,4.8,,40.7386777,-73.98973819999999,Manhattan,10003.0,school
,Xavier High School,Flatiron,46.0,4.3,,40.737925,-73.9945602,Manhattan,10011.0,school
,Baruch College Campus High School,Gramercy,9.0,4.8,,40.7418485,-73.98590899999999,Manhattan,10010.0,school
,General Assembly New York,Gramercy,105.0,4.2,,40.7398476,-73.9902068,Manhattan,10010.0,school
,Lillian Eve Moore,Hudson Yards,,,,40.7437839,-73.9893618,Manhattan,10001.0,school
,New York Guitar Academy,Flatiron,64.0,5.0,,40.7400574,-73.9933563,Manhattan,10011.0,school
,Washington Irving High School,Greenwich Village,18.0,4.2,,40.7354677,-73.987393,Manhattan,10003.0,school
,Tango For All - Tango New York,Flatiron,2.0,5.0,,40.74185240000001,-73.99557709999999,Manhattan,10011.0,school
,M413 School of the Future High School,Gramercy,12.0,4.8,,40.7390867,-73.9853658,Manhattan,10010.0,school
,Harvest Collegiate High School,Flatiron,5.0,5.0,,40.7366027,-73.9954298,Manhattan,10011.0,school
,Learn Spanish New York - Spanish classes,Flatiron,4.0,4.8,,40.737257,-73.99584399999999,Manhattan,10011.0,school
,New York City Board of Edu,Gramercy,,,,40.7392124,-73.98580919999999,Manhattan,10010.0,school
,Manhattan Village Academy,Gramercy,24.0,4.4,,40.74191870000001,-73.9922938,Manhattan,10010.0,school
,Kids at Work,Flatiron,9.0,4.6,,40.7416727,-73.99512229999999,Manhattan,10011.0,school
,Shen Tao Studio,Gramercy,3.0,4.7,,40.7403389,-73.9858954,Manhattan,10010.0,school
,Union Square Guitar Lessons,Lower Manhattan,,,,40.7371729,-73.99119830000001,Manhattan,,school
,NY Kids Club - 22nd Street,Gramercy,5.0,3.4,,40.73966490000001,-73.98775959999999,Manhattan,10010.0,school
,St Stephen's School In Rome,Greenwich Village,,,,40.737694,-73.98670299999999,Manhattan,10003.0,school
,Individual Counseling - with Noah Elkrief (in NYC or on Skype),Gramercy,5.0,5.0,,40.74369859999999,-73.9894083,Manhattan,10010.0,school
,Raphael Recanati International School,Flatiron,,,,40.7371344,-73.9930516,Manhattan,10011.0,school
,Razi School,West Queens,34.0,3.4,,40.7424551,-73.9096283,Queens,,school
,P.S. 150 Queens,Sunnyside Gardens,24.0,3.3,,40.746162,-73.9233307,Queens,11104.0,school
,Woodside Intermediate School 125,West Queens,49.0,4.3,,40.7408445,-73.91867409999999,Queens,,school
,JazzLabNY,Sunnyside Gardens,41.0,5.0,,40.745726,-73.92225499999999,Queens,11104.0,school
,Little Friends School Sunnyside,Sunnyside Gardens,4.0,5.0,,40.7435418,-73.91780469999999,Queens,11104.0,school
,Amazing Magic Beans Learning Center,Sunnyside Gardens,2.0,2.5,,40.7444803,-73.9187037,Queens,11104.0,school
,Saint Sebastian Catholic Academy,West Queens,26.0,3.6,,40.7459848,-73.9064964,Queens,,school
,Adventureland Child Care,West Queens,9.0,4.9,,40.743695,-73.90673699999999,Queens,,school
,Kids Rainbowland Nursery School,West Queens,7.0,3.4,,40.7467513,-73.9100177,Queens,,school
,bluegallo lessons,Sunnyside Gardens,,,,40.7453498,-73.91959229999999,Queens,11104.0,school
,PS 150 Annex (Pre-K and K),Sunnyside Gardens,,,,40.7463418,-73.9200815,Queens,11104.0,school
,Sunnyside Early Childhood Center Newyork City Dept. Of Education,Sunnyside Gardens,,,,40.7464153,-73.92006669999999,Queens,11104.0,school
,Sunnyside Friends,Sunnyside Gardens,,,,40.7458848,-73.9203217,Queens,11104.0,school
,Flavia soy,West Queens,,,,40.743571,-73.92172400000001,Queens,,school
,Academy of Finance and Enterprise,Queensbridge,40.0,3.6,,40.7446524,-73.93692949999999,Queens,11101.0,school
,Queens Technical High School,Queensbridge,59.0,3.9,,40.741945,-73.9279999,Queens,11101.0,school
,CityView Racquet Club,Queensbridge,43.0,4.1,,40.7455089,-73.9326835,Queens,11101.0,school
,Continuing Education - LaGuardia Community College,Queensbridge,5.0,5.0,,40.74506959999999,-73.9377013,Queens,11101.0,school
,High School of Applied Communication,Queensbridge,5.0,2.6,,40.7445959,-73.9369263,Queens,11101.0,school
,Middle College High School at LaGuardia Community College,Queensbridge,17.0,4.4,,40.7433295,-73.9333269,Queens,11101.0,school
,International High School at LaGuardia Community College,Queensbridge,12.0,4.4,,40.7439998,-73.9350125,Queens,11101.0,school
,Bard High School Early College Queens,Queensbridge,57.0,4.7,,40.7448591,-73.9369449,Queens,11101.0,school
,MDS TLC School,Queensbridge,10.0,3.5,,40.7443709,-73.93282,Queens,11101.0,school
,P.S. 199 Maurice A. Fitzgerald,Sunnyside Gardens,19.0,4.5,,40.7395501,-73.9262535,Queens,11104.0,school
,LaGuardia,Queensbridge,,,,40.7398654,-73.9345823,Queens,11101.0,school
,Gotham Brands,Queensbridge,,,,40.74103409999999,-73.9343114,Queens,11101.0,school
,LaGuardia Community College,Queensbridge,282.0,4.1,,40.7438046,-73.93506359999999,Queens,11101.0,school
,Finishing Trades Institute of New York (DC9 FTINY),Queensbridge,18.0,4.7,,40.7436769,-73.9289112,Queens,11101.0,school
,Music School of New York City,West Queens,,,,40.73797010000001,-73.9214255,Queens,,school
,Access. VR,Queensbridge,1.0,4.0,,40.745185,-73.92850059999999,Queens,11101.0,school
,HC Math Tutors,Queensbridge,1.0,5.0,,40.74388,-73.93513899999999,Queens,11101.0,school
,George's Li School,Queensbridge,,,,40.7394375,-73.93201270000002,Queens,11101.0,school
,PS 199 Annex,Queensbridge,1.0,5.0,,40.7395375,-73.92868,Queens,11101.0,school
,P.S. 126 Jacob August Riis,Financial District,13.0,4.8,,40.710363,-73.9967171,Manhattan,10038.0,school
,The Law Office of Andrea Spratt,Lower Manhattan,,,,40.7049028,-74.0064172,Manhattan,,school
,Blue School - Pre-primary School Campus,Financial District,8.0,4.3,,40.7077717,-74.002538,Manhattan,10038.0,school
,SKATEROBICS®️,Dumbo,32.0,4.6,,40.6978696,-73.9941807,Brooklyn,11201.0,school
,Seedlings Too Toddler Program,Dumbo,1.0,1.0,,40.6967733,-73.9930667,Brooklyn,11201.0,school
,Center For Maritime Education,Financial District,,,,40.7077838,-74.0024988,Manhattan,10038.0,school
,University Settlement Early Head Start,Financial District,1.0,2.0,,40.71053759999999,-73.9963413,Manhattan,10038.0,school
,Building Bridges Brooklyn Preschool,Dumbo,10.0,5.0,,40.6965265,-73.9915512,Brooklyn,11201.0,school
,Dr. Susan S. McKinney Secondary School of the Arts,Fort Greene,8.0,3.6,,40.6969046,-73.9759851,Brooklyn,11205.0,school
,Community Roots Charter School - Elementary School Campus,Fort Greene,12.0,4.5,,40.69504,-73.9776992,Brooklyn,11205.0,school
,Community Roots Charter School - Middle School,Dumbo,6.0,4.2,,40.6979307,-73.9809612,Brooklyn,11201.0,school
,Northside Center For Child Development,Dumbo,,,,40.6972918,-73.9860819,Brooklyn,11201.0,school
,Illegal DrumTrax,Dumbo,,,,40.7026206,-73.9874963,Brooklyn,11201.0,school
,Downtown Brooklyn Young Adult Borough Center,Dumbo,3.0,3.7,,40.6956248,-73.9856659,Brooklyn,11201.0,school
,Boys and Girls High School,Wingate,32.0,3.9,,40.6788731,-73.9315586,Brooklyn,11213.0,school
,Explore Charter School - Empower Upper School,Wingate,30.0,3.4,,40.6729354,-73.9283085,Brooklyn,11213.0,school
,Pathways in Technology Early College High School (P-Tech),Wingate,18.0,4.3,,40.67586119999999,-73.9390006,Brooklyn,11213.0,school
,K751 Academy for Health Careers,Wingate,19.0,3.6,,40.6759239,-73.93928559999999,Brooklyn,11213.0,school
,KIPP AMP Middle School,Wingate,21.0,3.7,,40.6723158,-73.9367963,Brooklyn,11213.0,school
,Temco Service Industries Inc,Weeksville,,,,40.671776,-73.9241792,Brooklyn,11233.0,school
,Hamilton Vocational High School,Wingate,,,,40.6757755,-73.9392427,Brooklyn,11213.0,school
,P.S. 262 El Hajj Malik El Shabazz Elementary School,Weeksville,11.0,3.8,,40.6830549,-73.92995909999999,Brooklyn,11233.0,school
,K628 - The Brooklyn Brownstone School,Weeksville,5.0,5.0,,40.6818488,-73.9350338,Brooklyn,11233.0,school
,P.S. 368,Weeksville,,,,40.67503420000001,-73.9198153,Brooklyn,11233.0,school
,PS 12,Weeksville,6.0,4.3,,40.6728681,-73.919766,Brooklyn,11233.0,school
,Guitar Lessons | Martin McDonald,Wingate,,,,40.6783465,-73.93606249999999,Brooklyn,11213.0,school
,Mustard Seed Healthcare Institute,Wingate,1.0,3.0,,40.6722492,-73.9320863,Brooklyn,11213.0,school
,Mount Moriah Christian Academy,Wingate,7.0,4.4,,40.66917,-73.93015419999999,Brooklyn,11213.0,school
,"Friends of Crown Heights Educational Centers, Inc.",Wingate,1.0,1.0,,40.6733706,-73.9288637,Brooklyn,11213.0,school
,SKATEROBICS®,Wingate,7.0,5.0,,40.67372599999999,-73.934929,Brooklyn,11213.0,school
,Research and Service High School,Wingate,2.0,3.0,,40.6789269,-73.9314917,Brooklyn,11213.0,school
,Dreams YouthBuild & Young Adult Training Program,Weeksville,8.0,3.9,,40.6699525,-73.9247674,Brooklyn,11233.0,school
,P.S. 021 Crispus Attucks,Weeksville,18.0,4.3,,40.6804026,-73.9258504,Brooklyn,11233.0,school
,Paul Robeson Educational Campus,Wingate,5.0,4.6,,40.6758929,-73.93896629999999,Brooklyn,11213.0,school
,W. H. Maxwell Career and Technical Education High School,Highland Park,28.0,4.3,,40.6738562,-73.8961578,Brooklyn,11207.0,school
,Brooklyn Collegiate: A College Board School,Weeksville,10.0,4.3,,40.6744709,-73.9133811,Brooklyn,11233.0,school
,I.S. 363 - Brownsville Collaborative Middle School for Agriculture and Technology,Brownsville,11.0,4.4,,40.6710631,-73.9074014,Brooklyn,11212.0,school
,P.S./ I.S. 155 Nicholas Herkimer,Weeksville,8.0,2.3,,40.6776195,-73.9085698,Brooklyn,11233.0,school
,P.S. 332 Charles H. Houston,Brownsville,3.0,3.3,,40.6723332,-73.9062254,Brooklyn,11212.0,school
,K664 Brooklyn Environmental Exploration School (BEES),Weeksville,1.0,4.0,,40.68039750000001,-73.9107698,Brooklyn,11233.0,school
,K599 Brooklyn Landmark Elementary School,Weeksville,9.0,4.3,,40.68041880000001,-73.9107652,Brooklyn,11233.0,school
,Achievement First Brownsville Elementary School,Weeksville,21.0,3.7,,40.6745283,-73.9134795,Brooklyn,11233.0,school
,d23ontherise,Weeksville,,,,40.6734045,-73.9119187,Brooklyn,11233.0,school
,Brooklyn ISC Education,Weeksville,2.0,4.5,,40.6726024,-73.9119356,Brooklyn,11233.0,school
,Uncommon Schools Leadership Preparatory Ocean Hill Charter School,Brownsville,39.0,4.4,,40.6723332,-73.9062253,Brooklyn,11212.0,school
,Trey Whitfield School,Highland Park,26.0,4.2,,40.6749711,-73.9009895,Brooklyn,11207.0,school
,Public School 73,Weeksville,1.0,3.0,,40.6803996,-73.91088189999999,Brooklyn,11233.0,school
,Ps 73 Thomas Boyland School,Weeksville,10.0,4.1,,40.6804406,-73.91154159999999,Brooklyn,11233.0,school
,Brainbuster Afterschool,Highland Park,1.0,5.0,,40.677132,-73.9004118,Brooklyn,11207.0,school
,I C L Pros,Weeksville,,,,40.6756846,-73.9060576,Brooklyn,11233.0,school
,ASPIRE sales rep,Weeksville,,,,40.67506600000001,-73.9065,Brooklyn,11233.0,school
,Consolidated School,Highland Park,1.0,5.0,,40.6738847,-73.90228929999999,Brooklyn,11207.0,school
,Bushwick Ascend Middle School,Highland Park,12.0,3.3,,40.6811089,-73.9065676,Brooklyn,11207.0,school
,Brooklyn School of Languages,Dumbo,48.0,4.5,,40.69938999999999,-73.98770259999999,Brooklyn,11201.0,school
,Headstart Sponsoring Board,Dumbo,,,,40.7028602,-73.9904359,Brooklyn,11201.0,school
,Imagine Early Learning Centers @ Dumbo,Dumbo,,,,40.701659,-73.988379,Brooklyn,11201.0,school
,PS8 The Emily Warren Roebling School,Dumbo,11.0,4.6,,40.7007185,-73.99297050000001,Brooklyn,11201.0,school
,K483 The Urban Assembly School for Law and Justice,Dumbo,26.0,4.0,,40.6944935,-73.9885235,Brooklyn,11201.0,school
,K439 Brooklyn International High School,Dumbo,26.0,4.6,,40.69739020000001,-73.9848191,Brooklyn,11201.0,school
,Saint Ann's School,Dumbo,17.0,4.2,,40.69516000000001,-73.992244,Brooklyn,11201.0,school
,"City Polytechnic High School of Engineering, Architecture, and Technology",Dumbo,16.0,3.9,,40.69586330000001,-73.9856825,Brooklyn,11201.0,school
,K605 George Westinghouse Career and Technical Education High School,Dumbo,54.0,4.2,,40.6958065,-73.98559879999999,Brooklyn,11201.0,school
,P.S. 307 Daniel Hale Williams,Dumbo,15.0,4.3,,40.7018759,-73.9820609,Brooklyn,11201.0,school
,Plymouth Church School,Dumbo,10.0,3.7,0.0,40.699338,-73.9937211,Brooklyn,11201.0,school
,Corcoran Group Brooklyn Lndmrk,Dumbo,,,,40.7035709,-73.99021119999999,Brooklyn,11201.0,school
,K527 Urban Assembly Institute of Math and Science for Young Women,Dumbo,34.0,3.6,,40.69460089999999,-73.9885307,Brooklyn,11201.0,school
,Studio Cake LLC,Dumbo,,,,40.7028816,-73.9904334,Brooklyn,11201.0,school
,"Water & Stone, a Creative Arts Therapy PLLC",Dumbo,4.0,5.0,,40.703307,-73.987782,Brooklyn,11201.0,school
,NY Kids Club - Dumbo,Dumbo,2.0,5.0,,40.7039265,-73.987713,Brooklyn,11201.0,school
,Brooklyn Laboratory Charter Schools (LAB),Dumbo,60.0,2.6,,40.70042439999999,-73.98748239999999,Brooklyn,11201.0,school
,Seedlings Preschool,Dumbo,3.0,5.0,,40.6997477,-73.99212399999999,Brooklyn,11201.0,school
,"Ruah Yoga - NYC Teacher of Yoga, Meditation & Healthy Living for Groups, Individuals & Couples.",Dumbo,10.0,5.0,,40.6986772,-73.9859414,Brooklyn,11201.0,school
,Guitar Lessons,Dumbo,,,,40.6976503,-73.98819809999999,Brooklyn,11201.0,school
,Dorothy Delson Kuhn Music Institute at the JCC,Willowbrook,,,,40.59483770000001,-74.12649259999999,Staten Island,10314.0,school
,Jewish Community Center- Bernikow,Willowbrook,50.0,3.8,,40.5949041,-74.1263817,Staten Island,10314.0,school
,Music and Method,Willowbrook,28.0,5.0,,40.607597,-74.114679,Staten Island,10314.0,school
,Jeff,Willowbrook,,,,40.6051181,-74.119485,Staten Island,10314.0,school
,St John's Lutheran School,Willowbrook,,,,40.6069993,-74.1161734,Staten Island,10314.0,school
,TheraCare,Willowbrook,,,,40.6087601,-74.1218356,Staten Island,10314.0,school
,P.S. 054 Charles W. Leng,Willowbrook,10.0,4.7,,40.6028087,-74.1378314,Staten Island,10314.0,school
,Torah Tots Academy,Willowbrook,,,,40.60155700000001,-74.130836,Staten Island,10314.0,school
,Yeshivat Tiferet Shmuel Ezra,Willowbrook,,,,40.6023727,-74.139965,Staten Island,10314.0,school
,Yeshivas Neimus Moshe,Willowbrook,,,,40.6008026,-74.1333082,Staten Island,10314.0,school
,South Richmond High School I.S./P.S. 25,Willowbrook,,,,40.6048721,-74.13147409999999,Staten Island,10314.0,school
,Lorenena Rodriguez,Willowbrook,,,,40.6066258,-74.1327546,Staten Island,10314.0,school
,"David Lerman, PsyD",Willowbrook,,,,40.6016355,-74.1361306,Staten Island,10314.0,school
,Charles William Leng,Willowbrook,,,,40.6030531,-74.1377177,Staten Island,10314.0,school
,Martin Avenue,Willowbrook,,,,40.60734660000001,-74.13990729999999,Staten Island,10314.0,school
,Lemon Tree Pre-School,Willowbrook,4.0,2.5,,40.60280950000001,-74.12136,Staten Island,10314.0,school
,Susan E. Wagner High School,Willowbrook,36.0,4.0,,40.5974853,-74.12491360000001,Staten Island,10314.0,school
,Light House Curriculum,Willowbrook,,,,40.6019862,-74.1209909,Staten Island,10314.0,school
,Cuny college of statenisland,Willowbrook,,,,40.6123279,-74.1332407,Staten Island,10314.0,school
,Richmond Tennis Association,Willowbrook,,,,40.60156499999999,-74.121004,Staten Island,10314.0,school
,Tipse,Richmond Valley,,,,40.53475700000001,-74.21798299999999,Staten Island,10309.0,school
,The Kathleen Grimm School for Leadership and Sustainability,Richmond Valley,5.0,4.2,,40.5415058,-74.21909699999999,Staten Island,10309.0,school
,P.S. 56 The Louis Desario School,Richmond Valley,23.0,4.4,,40.5419698,-74.2139431,Staten Island,10309.0,school
,The Richmond Pre-K Center,Richmond Valley,,,,40.5421456,-74.2074313,Staten Island,10309.0,school
,Our Lady Queen of Peace School,Lighthouse Hill,3.0,3.7,,40.5759982,-74.118088,Staten Island,10306.0,school
,After school,Lighthouse Hill,,,,40.5754434,-74.1194768,Staten Island,10306.0,school
,Foundation For Safe Boating,Madison,,,,40.5981452,-73.9560667,Brooklyn,11229.0,school
,Yeled Vyalda Early Childhood,Gravesend,,,,40.6040437,-73.9621097,Brooklyn,11223.0,school
,Yeshiva Simchat Chaim,Gravesend,,,,40.5988278,-73.9625016,Brooklyn,11223.0,school
,YDE Boys High School,Gravesend,6.0,4.3,,40.594926,-73.9605042,Brooklyn,11223.0,school
,YDE Boys Elementary School,Madison,5.0,4.2,,40.5946889,-73.9598007,Brooklyn,11229.0,school
,Brooklyn Tots Academy & Day Care,Gravesend,22.0,3.6,,40.6033191,-73.9613938,Brooklyn,11223.0,school
,"Music Box School of Music, Art and Dance",Madison,22.0,4.7,,40.5970875,-73.9513432,Brooklyn,11229.0,school
,Russian School of Mathematics - Brooklyn,Madison,7.0,3.1,,40.59850629999999,-73.95097100000001,Brooklyn,11229.0,school
,GoogooGaagaa House Daycare,Gerritsen Beach,29.0,4.5,,40.59131199999999,-73.95664409999999,Brooklyn,11235.0,school
,Fantasia Daycare,Madison,7.0,4.3,,40.5944448,-73.95019049999999,Brooklyn,11229.0,school
,Tutoring Pro BK,Madison,,,,40.6000173,-73.94848,Brooklyn,11229.0,school
,P.S. 153 Homecrest,Madison,10.0,4.6,,40.6011737,-73.96003139999999,Brooklyn,11229.0,school
,Our Lady of Grace Catholic Academy,Gravesend,16.0,4.1,,40.5931469,-73.9680346,Brooklyn,11223.0,school
,Windmill Montessori School,Madison,15.0,4.7,,40.6011113,-73.958072,Brooklyn,11229.0,school
,Christ the King High School,Middle Village,45.0,3.2,,40.7109983,-73.8883903,Queens,11379.0,school
,St. Margaret Catholic Academy,Middle Village,11.0,3.5,,40.7157357,-73.8724764,Queens,11379.0,school
,The Learning Tree,Middle Village,5.0,5.0,,40.7214061,-73.88435790000001,Queens,11379.0,school
,"PS/IS 128Q The Lorraine Tuzzo, Juniper Valley Elementary School",Middle Village,23.0,3.7,,40.7149724,-73.88602279999999,Queens,11379.0,school
,Our Lady of Hope Catholic Academy,Middle Village,11.0,3.8,,40.7209355,-73.8864384,Queens,11379.0,school
,P.S./I.S. 87 - The Middle Village School,Middle Village,23.0,4.5,,40.7115416,-73.87155800000001,Queens,11379.0,school
,Positive Beginnings Inc II,Middle Village,10.0,4.1,,40.7124055,-73.8798171,Queens,11379.0,school
,Happy Caterpillar Clubhouse Childcare and Preschool,Middle Village,13.0,4.7,,40.7117254,-73.8737251,Queens,11379.0,school
,NYL Forest Hills West School,Middle Village,4.0,5.0,,40.72161,-73.87371499999999,Queens,11379.0,school
,Middle Village Prep,Middle Village,29.0,4.1,,40.710648,-73.8884478,Queens,11379.0,school
,Play and Learn Daycare & Preschool,Middle Village,4.0,5.0,,40.71444109999999,-73.8852984,Queens,11379.0,school
,P255 @ P.S. 128Q,Middle Village,,,,40.7149568,-73.8862522,Queens,11379.0,school
,PSQ 128 ANNEX,Middle Village,,,,40.715319,-73.886996,Queens,11379.0,school
,Public School 128A,Middle Village,1.0,5.0,,40.715319,-73.886996,Queens,11379.0,school
,Auto escuela,Middle Village,,,,40.717372,-73.87425,Queens,11379.0,school
,Steven Reynolds School,Middle Village,,,,40.71951739999999,-73.8750343,Queens,11379.0,school
,P.S. 049 Dorothy Bonawit Kole,Middle Village,35.0,4.5,,40.71951739999999,-73.8750343,Queens,11379.0,school
,Dry Harbor Preschool,Middle Village,,,,40.72161140000001,-73.8737148,Queens,11379.0,school
,Soccer Play,Middle Village,,,,40.7115416,-73.87155800000001,Queens,11379.0,school
